# gaia_matched
339.000000	325.929288	-46.354245	5255040925051487232.000000	16.364529	16.733475	15.783184	0.950291	155.315397	-59.712453
286.000000	309.964727	-97.114267	5255040821972235264.000000	14.867524	15.833729	13.878114	1.955615	155.306854	-59.726744
261.000000	302.342886	-136.415782	5255040783287501824.000000	16.724525	17.209972	16.079233	1.130739	155.302889	-59.737789
322.000000	279.317977	-52.781968	5255040890691719168.000000	16.800585	17.459526	16.008112	1.451414	155.289360	-59.714438
205.000000	276.322628	-148.107651	5255040478374804480.000000	17.016457	17.490322	16.365929	1.124393	155.288405	-59.741168
1662.000000	277.098024	33.930605	5255052744781458432.000000	14.872442	15.125149	14.164015	0.961134	155.287463	-59.690142
306.000000	266.086815	-92.718985	5255040856331952128.000000	16.856371	17.346153	16.164345	1.181808	155.282255	-59.725682
151.000000	259.931150	-200.766098	5255040375295551488.000000	15.011633	15.308929	14.549193	0.759736	155.279618	-59.755990
185.000000	248.959422	-202.293919	5255040444015020032.000000	15.511269	15.910212	14.907259	1.002953	155.273481	-59.756460
182.000000	246.499891	-214.494273	5255040444015011840.000000	16.997993	16.834524	15.522883	1.311641	155.272194	-59.759889
1626.000000	243.768085	7.771208	5255052641722255360.000000	16.096525	16.599846	15.437684	1.162162	155.269016	-59.697601
198.000000	240.980458	-128.213692	5255040478374793216.000000	15.070856	15.421993	14.546794	0.875199	155.268462	-59.735726
111.000000	239.976719	-237.225298	5255040272216302592.000000	16.965927	17.518059	16.260462	1.257597	155.268706	-59.766285
204.000000	233.202485	-105.537259	5255040478374802432.000000	16.038877	16.807112	15.179732	1.627379	155.263939	-59.729400
1615.000000	228.332090	-73.763063	5255052607362463744.000000	16.667002	17.257820	15.930318	1.327502	155.260979	-59.720512
1705.000000	228.571463	47.644432	5255052813520958464.000000	17.020071	17.501431	16.373333	1.128098	155.260224	-59.686482
135.000000	220.598155	-240.712940	5255040340935764992.000000	15.948488	16.475698	15.224368	1.251330	155.257870	-59.767335
1753.000000	214.394826	55.521487	5255052809196064768.000000	14.092429	14.296583	13.745509	0.551074	155.252239	-59.684327
1436.000000	210.887255	-89.640667	5255052225080409088.000000	17.014824	17.583679	16.288740	1.294939	155.251329	-59.725027
125.000000	206.743296	-188.411392	5255040336610874368.000000	16.266302	16.710300	15.644382	1.065918	155.249724	-59.752727
1699.000000	210.311778	65.015949	5255052813500857344.000000	17.467073	18.143173	16.390926	1.752247	155.249887	-59.681681
1804.000000	201.993648	134.905798	5255053054039158784.000000	15.124691	15.479462	14.602885	0.876576	155.244734	-59.662123
1638.000000	200.091580	21.881749	5255052710441713664.000000	13.024423	13.794596	12.163657	1.630939	155.244483	-59.693809
1682.000000	198.802622	34.571366	5255052710441720832.000000	17.184265	17.668049	16.529093	1.138956	155.243671	-59.690257
1711.000000	197.369515	80.471752	5255052813521510400.000000	12.899446	13.558546	12.122110	1.436436	155.242540	-59.677397
1793.000000	196.799220	121.923682	5255053019679410176.000000	16.623877	17.058519	16.008808	1.049711	155.241924	-59.665780
1647.000000	191.027295	-1.933331	5255052676081958912.000000	16.025446	16.485851	15.402018	1.083834	155.239583	-59.700517
69.000000	180.824719	-275.527174	5255038829107235840.000000	17.088911	17.674490	16.329832	1.344658	155.235823	-59.777239
1463.000000	173.753623	-50.472646	5255052298124795904.000000	14.693365	14.876563	14.377046	0.499517	155.230263	-59.714185
1658.000000	172.308373	39.598900	5255052710441708544.000000	16.956467	17.540842	16.229717	1.311125	155.228818	-59.688944
658.000000	164.217442	-266.534020	5255050575812858880.000000	16.626490	17.107504	15.991904	1.115600	155.226447	-59.774779
1791.000000	167.099302	145.497109	5255053019679407104.000000	17.123228	17.592186	16.464291	1.127895	155.225161	-59.659281
1462.000000	163.751073	-50.517978	5255052298124789760.000000	17.446587	17.864685	16.618765	1.245920	155.224665	-59.714233
1802.000000	164.718622	160.298348	5255053054039151616.000000	14.082327	14.377648	13.617574	0.760075	155.223727	-59.655141
1743.000000	161.051390	43.427622	5255052882240986112.000000	14.691221	15.492042	13.811268	1.680774	155.222496	-59.687911
1374.000000	157.488385	-218.949600	5255052057606523904.000000	16.366667	16.872751	15.673800	1.198952	155.222340	-59.761465
1464.000000	153.714403	-19.348265	5255052298124805120.000000	14.259209	14.573966	13.777765	0.796201	155.218831	-59.705533
673.000000	149.509469	-276.938213	5255050580137740288.000000	15.686091	16.084469	15.109866	0.974603	155.218274	-59.777747
656.000000	145.731557	-300.802254	5255050545777984512.000000	16.355764	16.688190	15.597896	1.090295	155.216321	-59.784450
1742.000000	147.418748	55.443782	5255052882240395264.000000	14.020239	14.443573	13.402996	1.040577	155.214789	-59.684592
1561.000000	134.101443	2.955521	5255052504283233280.000000	14.574660	15.027539	13.945704	1.081835	155.207703	-59.699351
1454.000000	129.598657	-73.115476	5255052263765021696.000000	15.362428	15.777042	14.722461	1.054582	155.205706	-59.720688
659.000000	121.187878	-251.699313	5255050575812869120.000000	16.672215	17.128231	16.052786	1.075445	155.202220	-59.770773
1739.000000	120.694233	34.521817	5255052882240367616.000000	15.804053	16.227427	15.203042	1.024384	155.199988	-59.690550
1818.000000	120.819989	154.719565	5255053088398863360.000000	14.668367	14.850731	14.351653	0.499078	155.199240	-59.656859
1496.000000	99.216598	-110.292683	5255052366844196864.000000	11.041800	11.079584	10.958025	0.121559	155.188949	-59.731214
613.000000	93.659432	-303.106606	5255050442698739712.000000	14.356959	14.577662	13.979019	0.598643	155.187133	-59.785277
