# uv
155.312620	-59.713250	19.559000	1.000000
155.303870	-59.727360	20.068000	2.000000
155.299730	-59.738280	19.907000	3.000000
155.286910	-59.715070	20.628000	4.000000
155.285370	-59.741550	20.132000	5.000000
155.285560	-59.690970	17.374000	6.000000
155.279660	-59.726160	20.106000	7.000000
155.276420	-59.756190	17.725000	8.000000
155.270360	-59.756630	18.619000	9.000000
155.268860	-59.760100	19.903000	10.000000
155.267240	-59.698250	19.781000	11.000000
155.265850	-59.736040	17.878000	12.000000
155.265440	-59.766340	20.432000	13.000000
155.261550	-59.729750	20.715000	14.000000
155.258820	-59.720910	20.335000	15.000000
155.258830	-59.687190	20.436000	16.000000
155.254740	-59.767310	19.353000	17.000000
155.251000	-59.685000	16.607000	18.000000
155.249230	-59.725340	20.402000	19.000000
155.247020	-59.752780	19.544000	20.000000
155.247530	-59.681570	17.681000	21.000000
155.244090	-59.662960	18.002000	22.000000
155.243170	-59.694360	17.710000	23.000000
155.242420	-59.690830	20.609000	24.000000
155.241420	-59.678030	17.544000	25.000000
155.241240	-59.666560	19.734000	26.000000
155.238190	-59.700970	19.437000	27.000000
155.232810	-59.777010	20.571000	28.000000
155.228710	-59.714470	17.274000	29.000000
155.227860	-59.689450	20.689000	30.000000
155.223670	-59.774510	20.124000	31.000000
155.224920	-59.660030	20.336000	32.000000
155.223170	-59.714490	20.703000	33.000000
155.223540	-59.655910	16.645000	34.000000
155.221640	-59.688390	19.663000	35.000000
155.219890	-59.761290	19.908000	36.000000
155.217650	-59.705840	16.966000	37.000000
155.215540	-59.777400	18.802000	38.000000
155.213470	-59.784030	19.544000	39.000000
155.214130	-59.685060	16.675000	40.000000
155.206810	-59.699630	17.979000	41.000000
155.204390	-59.720780	18.677000	42.000000
155.199870	-59.770390	19.893000	43.000000
155.199420	-59.690880	18.810000	44.000000
155.199440	-59.657490	17.165000	45.000000
155.187670	-59.731110	13.150000	46.000000
155.184720	-59.784690	17.019000	47.000000
155.183690	-59.770930	15.578000	48.000000
155.184610	-59.695680	20.037000	49.000000
155.184020	-59.722840	19.015000	50.000000
155.183470	-59.677140	20.430000	51.000000
155.182040	-59.684230	19.855000	52.000000
155.179510	-59.709680	19.524000	53.000000
155.179750	-59.658180	20.337000	54.000000
155.176990	-59.778390	18.286000	55.000000
