# uv_matched
1.000000	326.085420	-46.380930	19.559000	5255040925051487232.000000	2.825525
2.000000	310.068330	-97.134870	20.068000	5255040821972235264.000000	4.234271
3.000000	302.456240	-136.427690	19.907000	5255040783287501824.000000	2.697028
4.000000	279.391690	-52.815610	20.628000	5255040890691719168.000000	3.168474
5.000000	276.377000	-148.137020	20.132000	5255040478374804480.000000	2.641678
6.000000	277.140230	33.949900	17.374000	5255052744781458432.000000	2.248851
7.000000	266.141240	-92.709740	20.106000	5255040856331952128.000000	2.759847
8.000000	260.027410	-200.804780	17.725000	5255040375295551488.000000	2.416071
9.000000	249.035840	-202.365520	18.619000	5255040444015020032.000000	2.708788
10.000000	246.290430	-214.851920	19.903000	5255040444015011840.000000	3.068476
11.000000	243.803670	7.813840	19.781000	5255052641722255360.000000	3.181154
12.000000	241.006560	-128.224920	17.878000	5255040478374793216.000000	2.456007
13.000000	240.045010	-237.303370	20.432000	5255040272216302592.000000	2.913941
14.000000	233.248740	-105.565570	20.715000	5255040478374802432.000000	3.907888
15.000000	228.354990	-73.732100	20.335000	5255052607362463744.000000	3.077180
16.000000	228.603290	47.659720	20.436000	5255052813520958464.000000	2.934569
17.000000	220.642720	-240.758210	19.353000	5255040340935764992.000000	2.877302
18.000000	214.390250	55.569850	16.607000	5255052809196064768.000000	2.310417
19.000000	210.919630	-89.648340	20.402000	5255052225080409088.000000	2.818321
20.000000	206.738950	-188.425330	19.544000	5255040336610874368.000000	2.833700
21.000000	208.106170	67.928880	17.681000	5255052813500857344.000000	-0.462173
22.000000	201.966810	134.935460	18.002000	5255053054039158784.000000	2.522538
23.000000	200.106320	21.898330	17.710000	5255052710441713664.000000	3.915404
24.000000	198.764820	34.608570	20.609000	5255052710441720832.000000	2.940951
25.000000	197.023300	80.691520	17.544000	5255052813521510400.000000	3.985454
26.000000	196.763490	121.984020	19.734000	5255053019679410176.000000	2.675481
27.000000	191.021920	-1.882970	19.437000	5255052676081958912.000000	2.951149
28.000000	180.838850	-275.611840	20.571000	5255038829107235840.000000	2.896510
29.000000	173.733820	-50.456880	17.274000	5255052298124795904.000000	2.397437
30.000000	172.319370	39.617270	20.689000	5255052710441708544.000000	3.148158
31.000000	164.288360	-266.588050	20.124000	5255050575812858880.000000	3.016496
32.000000	167.124450	145.536750	20.336000	5255053019679407104.000000	2.743814
33.000000	163.675780	-50.514800	20.703000	5255052298124789760.000000	2.838315
