# uv_filtered
45.000000	132.823540	161.737180	17.165000	5255053088398863360.000000	2.314300
77.000000	51.580730	148.443210	18.716000	5255053706874101760.000000	2.616000
84.000000	37.888760	34.688250	15.749000	5255053294557169664.000000	1.952600
87.000000	24.038800	0.707800	13.750000	5255053191477925888.000000	1.954400
97.000000	-15.094930	106.693270	16.330000	5255053363276656640.000000	2.257300
102.000000	-24.107460	179.519840	18.240000	5255053603794857984.000000	3.922400
110.000000	-50.844540	92.391490	17.265000	5255053466355842048.000000	2.323000
117.000000	-63.804530	197.037410	19.881000	5255053603794844672.000000	2.663800
119.000000	-71.089100	87.197260	17.120000	5255053462036496384.000000	2.523900
124.000000	-84.035380	173.841000	17.966000	5255053638154559488.000000	2.507700
126.000000	-88.327060	48.809850	20.227000	5255053427676755968.000000	2.748200
127.000000	-93.456230	196.730110	18.166000	5255053672514307072.000000	2.555900
165.000000	-220.182500	-118.723210	19.430000	5255051469166159872.000000	2.693100
266.000000	140.446200	70.360440	16.208000	5255052882240389120.000000	2.117400
275.000000	131.994030	168.182090	19.438000	5255053088398866432.000000	2.645300
315.000000	71.466190	104.441050	18.267000	5255053706874088448.000000	2.595900
330.000000	48.360340	7.972500	16.520000	5255052538642917376.000000	2.292900
351.000000	13.824350	-64.954590	19.990000	5255052396879116288.000000	2.757500
352.000000	13.382470	42.469460	16.303000	5255053294557159424.000000	2.090500
370.000000	-9.240830	95.425860	18.443000	5255053363276652544.000000	2.587900
371.000000	-12.544660	54.925550	16.050000	5255053260197414912.000000	2.068800
372.000000	-13.514190	113.101460	19.091000	5255053363276660736.000000	2.603300
388.000000	-48.924550	63.916280	14.868000	5255053260197394432.000000	2.036200
414.000000	-85.906640	-185.764530	15.950000	5255051507850582016.000000	2.025500
425.000000	-104.691290	41.812750	20.672000	5255053431996043264.000000	2.974900
435.000000	-122.821040	129.167730	20.371000	5255053535075296256.000000	2.839800
455.000000	-147.611460	226.160120	20.519000	5255056593092826112.000000	2.699900
589.000000	21.447700	34.584290	15.453000	5255053294557160448.000000	2.056700
594.000000	-183.332730	-166.109530	19.750000	5255051400446645248.000000	2.672200
608.000000	24.372500	34.259740	17.607000	5255053294536684544.000000	2.525200
