# uv_filtered
439.000000	-96.006460	125.355470	20.381000	5309199294416515072.000000	2.757300
445.000000	-104.652130	45.429620	20.266000	5309187401631024128.000000	2.722000
449.000000	-112.977400	139.995620	20.004000	5309199191337299968.000000	3.041100
451.000000	-119.293130	-71.257420	19.674000	5309186924909461504.000000	2.803700
493.000000	-201.767310	85.650030	19.540000	5309198847739908096.000000	2.766800
499.000000	-212.799480	107.558760	19.533000	5309198847739909120.000000	2.841400
502.000000	-223.736520	7.498600	19.206000	5309198813380162560.000000	2.858400
532.000000	162.726310	207.521840	18.908000	5309188883414740992.000000	3.123700
535.000000	128.197190	208.707420	19.224000	5309188917774339072.000000	2.821500
555.000000	14.021680	15.261640	17.719000	5309187268506864640.000000	2.640100
565.000000	-23.652750	27.248420	18.627000	5309187165427646464.000000	2.681000
568.000000	-36.266750	-91.770120	19.520000	5309186753110772736.000000	2.847700
570.000000	-58.595860	-372.685660	17.460000	5308810376538445824.000000	2.511000
584.000000	-131.498620	-79.511690	20.572000	5309186924909459456.000000	2.775000
614.000000	75.534510	-1.388820	18.103000	5309187234147133440.000000	2.697600
618.000000	2.898700	-16.273730	18.076000	5309187165427643392.000000	2.689300
619.000000	-8.794690	45.790040	18.589000	5309187268506866688.000000	2.721300
638.000000	113.169910	38.655400	20.237000	5309187955701646336.000000	2.817300
657.000000	230.661650	176.904410	16.491000	5309188505457484800.000000	2.320800
