# uv_matched
1.000000	326.244700	-70.916880	18.364000	5309184794605855744.000000	2.676323
2.000000	321.983550	-61.439590	19.088000	5309184794605856768.000000	2.713444
3.000000	315.187180	-3.608870	20.435000	5309184794605863936.000000	2.816294
4.000000	311.314010	-79.957000	20.318000	5309184691532492800.000000	3.015060
5.000000	309.144360	-7.412240	16.459000	5309187749543362560.000000	2.260751
6.000000	289.110620	74.996160	20.346000	5309187852622625792.000000	2.939620
7.000000	284.564210	15.820720	18.068000	5309187749543362560.000000	2.396344
8.000000	278.345610	-172.520090	20.348000	5309183179698132992.000000	2.604132
9.000000	273.020670	-191.374300	20.587000	5309183110978775040.000000	2.869379
10.000000	266.229950	-87.753700	18.348000	5309187612104392704.000000	2.482804
11.000000	266.713230	52.897780	16.444000	5309187818262886400.000000	2.093031
12.000000	261.506530	-27.265200	20.308000	5309187646464138240.000000	2.771600
13.000000	258.715750	5.859740	20.318000	5309187813947817984.000000	2.696759
14.000000	251.853980	-96.152750	19.659000	5309187612104389632.000000	2.784250
15.000000	240.136270	-196.357660	19.103000	5309183145338387456.000000	2.538947
16.000000	239.271590	0.384180	20.503000	5309187715183616000.000000	2.883163
17.000000	234.783980	-129.136960	20.183000	5309186134635632640.000000	2.811710
18.000000	231.918720	-154.908530	19.056000	5309186130320542720.000000	2.647524
19.000000	228.296940	-276.115290	18.125000	5309182973545556992.000000	2.621187
20.000000	220.274240	25.037470	18.793000	5309187715183617024.000000	2.888168
21.000000	216.835300	-235.166020	15.713000	5309183145338379264.000000	2.432028
22.000000	216.282500	23.063300	18.531000	5309187715183616000.000000	2.460840
23.000000	206.918930	-32.759510	16.783000	5309187680823869440.000000	2.457795
24.000000	202.201800	-104.213150	18.279000	5309186134635631616.000000	2.845361
25.000000	202.562880	37.554570	20.171000	5309187921342046208.000000	2.628876
26.000000	191.703300	-151.251350	20.123000	5309186100275886080.000000	3.048167
27.000000	187.113500	122.498850	19.260000	5309188093140615168.000000	2.906811
28.000000	183.913860	-91.661440	17.758000	5309186203355107328.000000	2.684748
29.000000	183.459400	-118.228920	20.177000	5309186203355104256.000000	2.810308
30.000000	178.262580	-285.082970	18.999000	5309183007899416576.000000	2.566984
31.000000	175.970500	-192.848010	17.574000	5309185997196664832.000000	2.520081
32.000000	175.000360	-247.278990	19.509000	5309185997196658688.000000	2.782727
33.000000	174.937130	-103.638660	20.361000	5309186203355104256.000000	4.647076
34.000000	176.829400	176.727460	20.471000	5309188127500492800.000000	3.176177
35.000000	172.557020	-155.943960	19.002000	5309186100275884032.000000	3.904549
36.000000	170.400920	-124.297430	19.136000	5309186168995363840.000000	2.661126
37.000000	168.582380	-259.403610	16.714000	5309185962836917248.000000	2.529785
