id	x	y	u	SOURCE_ID	phot_g_mean_mag	phot_bp_mean_mag	phot_rp_mean_mag	bp_rp	ra	dec	parallax
165	-122.87482	-255.39885	18.084	5309186512592587008	15.177734375	15.512398719787598	14.663640022277832	0.8487586975097656	146.0150257653939	-54.18540225011156	0.450926004490299
166	-119.15998	184.45256	20.206	5309199294416517632	16.89484977722168	17.427356719970703	16.204322814941406	1.2230339050292969	146.01456022357502	-54.06209007148632	0.2911677681550387
167	-123.57485	-249.53142	19.53	5309186512592697344	13.65546417236328	14.81338119506836	12.59439754486084	2.2189836502075195	146.0146367759074	-54.18374410898706	0.1747334688379851
168	-124.05299	224.98464	20.19	5309199363135996928	16.804182052612305	17.37482452392578	16.078542709350586	1.296281814575195	146.0120649543693	-54.05074628106327	0.3510605998128326
169	-127.38637	-53.9104	19.563	5309186924909461376	16.300100326538086	16.755531311035156	15.661931991577148	1.0935993194580078	146.01183760465412	-54.12893321010336	0.4159252245174206
170	-130.30773	6.31511	18.338	5309187027988680448	15.280733108520508	15.625547409057615	14.757296562194824	0.868250846862793	146.01012190366276	-54.11205929228674	0.3122176829994061
171	-131.50204	-99.09401	14.41	5309186924888713344	11.831525802612305	12.09901237487793	11.399023056030272	0.6999893188476562	146.01010149166856	-54.14161856261403	1.8440129731638115
172	-130.25155	111.25523	20.401	5309199191337297664	16.780948638916016	17.361099243164062	15.979999542236328	1.3810997009277344	146.0096224542875	-54.08263939627347	0.3518487886243334
173	-136.47058	-200.07859	18.288	5309186581312065920	15.44788932800293	15.807002067565918	14.863361358642578	0.9436407089233398	146.00818566235768	-54.16993635805136	0.6116290991976735
174	-133.84008	133.24808	20.677	5309199187021291520	17.23699951171875	17.818090438842773	16.475200653076172	1.3428897857666016	146.00774702710405	-54.076478663757605	0.4209975892211103
175	-149.98985	-105.05147	20.37	5309186821809485056	16.842317581176758	17.312135696411133	16.149789810180664	1.1623458862304688	146.00117014748395	-54.14334223321266	0.5227859672054656
176	-150.27337	50.90038	18.762	5309198779020431744	15.59495735168457	16.133407592773438	14.866962432861328	1.2664451599121094	146.00029520731113	-54.09961617677613	0.159332574239977
177	-151.54135	10.75906	19.553	5309187027988679296	16.164587020874023	16.636274337768555	15.52036190032959	1.1159124374389648	145.99984975437252	-54.11087300257606	0.7532105161337365
178	-164.98912	-99.09131	19.548	5309186890549716864	16.14470100402832	16.62374496459961	15.50161838531494	1.122126579284668	145.99396034368965	-54.14172027593556	0.5835382677000454
179	-166.88433	-233.26564	18.968	5308811269891387904	15.846351623535156	16.278675079345703	15.236698150634766	1.0419769287109375	145.993708140989	-54.17932308419889	0.6470480324904959
180	-173.79801	-49.70926	19.822	5309186989314055424	16.54340171813965	17.0386905670166	15.853181838989258	1.1855087280273438	145.98946393704082	-54.12788979655825	0.3297292869535165
181	-176.84357	153.00341	20.551	5309199260056774272	16.581113815307617	17.251907348632812	15.781952857971191	1.469954490661621	145.98706219283932	-54.07106760924565	0.2595007674259236
182	-181.756	41.28936	15.312	5309198779020429056	12.848888397216797	13.095344543457031	12.450020790100098	0.6453237533569336	145.9852035311081	-54.10238949917807	1.2569529560464996
183	-181.92724	129.88527	19.396	5309199225697033472	16.168411254882812	16.61581039428711	15.540843963623049	1.0749664306640625	145.98469258867968	-54.07756238861676	0.3706318386676283
184	-196.66791	-79.1497	20.236	5309186890549716480	16.900110244750977	17.611949920654297	16.072376251220703	1.5395736694335938	145.9786208022479	-54.13622002740863	0.0694676440013479
185	-208.51666	84.05845	19.763	5309198847739907072	16.57341766357422	17.02992820739746	15.950894355773926	1.0790338516235352	145.97213409345198	-54.09049053156929	0.3038072498497723
186	-210.79695	-80.24901	19.709	5309186890549715584	16.508493423461914	16.92547607421875	15.895118713378906	1.0303573608398438	145.97182684203975	-54.13655391752694	0.2879658088129493
187	-223.67345	-100.75181	19.062	5309186856189973888	16.006786346435547	16.41438865661621	15.413195610046388	1.0011930465698242	145.9657061862106	-54.14235050249914	0.5385457552278499
188	-235.16764	-32.87336	20.626	5309198641581467264	17.029821395874023	17.64200782775879	16.25167465209961	1.3903331756591797	145.95987583696257	-54.12335239725865	0.268920292065776
189	-250.73398	-172.75906	19.205	5308811544769292544	15.711334228515623	16.196001052856445	15.037141799926758	1.1588592529296875	145.95303803889905	-54.16259607364704	0.2331026305895825
190	-251.23257	10.73254	17.632	5309198710300945536	14.906942367553713	15.258091926574709	14.38235569000244	0.8757362365722656	145.9519392739591	-54.11116455353065	0.6522106819827327
192	-253.68354	-136.33195	19.553	5308823295799818752	16.57120704650879	17.030366897583008	15.955090522766112	1.0752763748168943	145.95145357842995	-54.15239606079875	0.4160927910680279
193	-254.26483	44.02748	17.868	5309198813380162560	14.906172752380373	15.223833084106444	14.410347938537598	0.8134851455688477	145.950326322308	-54.10183882627536	0.3839241336318137
194	-260.03618	-47.74668	18.291	5309198675941202688	15.207834243774414	15.659724235534668	14.569544792175291	1.090179443359375	145.9479764160421	-54.12758405174025	0.4333861702182869
195	-264.27997	-9.91804	16.267	5309198710300943872	13.71689796447754	13.997284889221191	13.256842613220217	0.7404422760009766	145.94576150407465	-54.1169909870698	0.2877382564776625
196	-268.71012	59.91422	20.528	5309199019538593280	17.201065063476562	17.7054443359375	16.500961303710938	1.2044830322265625	145.9433163997553	-54.09740222103469	0.5201760754971847
197	-272.9803	16.99436	15.881	5309198705988769024	13.106757164001465	13.443851470947266	12.584662437438965	0.8591890335083008	145.94144197143387	-54.10946110146056	0.620730960810834
198	-276.32461	79.34037	18.806	5309199019538641536	15.508991241455078	16.08481788635254	14.760091781616213	1.324726104736328	145.93955862514628	-54.09199330897399	0.1223932851031978
199	-283.12184	-165.79707	16.538	5308823261440072320	11.719935417175291	12.388364791870115	10.92922306060791	1.459141731262207	145.93742519420852	-54.16073893635448	0.7901163026392085
200	-287.58169	-181.24967	18.87	5308823261440070272	15.692254066467283	16.140838623046875	15.074541091918944	1.0662975311279297	145.93533949151166	-54.16508443409331	0.5982156661953572
201	-294.22229	-169.74259	20.59	5308823257125991296	17.14334487915039	17.720096588134766	16.331418991088867	1.3886775970458984	145.93206409235538	-54.16186091297981	0.4335322032541596
202	-300.36634	-59.88248	17.911	5308823364519299456	15.17104434967041	15.508159637451172	14.66304874420166	0.8451108932495117	145.92861131515616	-54.13109172363861	0.4666923240404242
203	326.61246	-47.4456	18.071	5309184794605859456	13.766217231750488	14.34566593170166	13.051621437072754	1.2940444946289062	146.23011504766055	-54.125599222760925	0.6996976369898892
204	321.61231	-18.38263	19.517	5309184794605863168	16.508407592773438	16.945966720581055	15.900212287902832	1.0457544326782229	146.22752408127843	-54.11747786728067	0.421874297043543
205	319.23298	-144.19799	20.552	5309184622807153792	16.025089263916016	16.695234298706055	15.241196632385254	1.4540376663208008	146.22719973608608	-54.15269313776688	1.455536057517815
206	318.1768	13.01684	18.316	5309187783903104128	15.372169494628906	15.75841999053955	14.812833786010742	0.9455862045288086	146.22568696534242	-54.108679874087926	0.6117069352056432
207	316.11032	-85.76311	20.722	5309184687211574784	17.197429656982422	17.69743537902832	16.540180206298828	1.1572551727294922	146.22533623747574	-54.13636233668797	0.4200107471064702
208	312.12261	4.1376	18.218	5309187783903102976	15.012346267700195	15.48034381866455	14.371624946594238	1.1087188720703125	146.22281039644022	-54.11119426387016	0.413470687739811
209	311.65495	22.71464	17.359	5309187783903104768	14.732574462890623	15.025121688842772	14.274890899658203	0.7502307891845703	146.22247638546236	-54.1059902057451	0.49483830851859
210	306.5843	-62.09114	18.17	5309184691526639360	15.412261009216309	15.713101387023926	14.917327880859377	0.7957735061645508	146.2205647992187	-54.12976274310992	0.151402121791573
211	304.20272	-164.50662	19.675	5309184588447411328	16.321365356445312	16.78546142578125	15.431451797485352	1.3540096282958984	146.2200312582581	-54.15845505008606	0.3143656047000005
212	300.07234	77.20654	18.527	5309187783903112320	15.48605728149414	15.869956016540527	14.927967071533203	0.9419889450073242	146.21656381591322	-54.09076404851657	0.3584135397315476
213	297.36422	-10.41231	20.292	5309187749543360512	16.475601196289062	17.088714599609375	15.698261260986328	1.3904533386230469	146.21583479957886	-54.1153420431924	0.1500234879149813
214	292.80022	18.6128	20.339	5309187745228355840	16.98016929626465	17.546401977539062	16.268022537231445	1.2783794403076172	146.21346162520427	-54.10720469770111	0.4614516944865049
215	287.59837	-85.16538	17.605	5309184691526633472	13.327288627624512	14.054479598999023	12.487052917480469	1.567426681518555	146.21160288856282	-54.13630822185421	0.2855081453085324
216	280.07116	-218.85549	18.212	5309183110978774144	15.407434463500977	15.777178764343262	14.866580963134766	0.910597801208496	146.20882730415664	-54.17379580814288	0.4532858549060893
217	281.26046	-35.07715	19.506	5309187646469992448	16.14957046508789	16.60248565673828	15.437786102294922	1.1646995544433594	146.20823515922353	-54.12229187879805	0.9068830289532424
218	278.36977	-193.43621	20.459	5309183106663544448	16.750032424926758	17.30078887939453	16.06069564819336	1.240093231201172	146.20783307877457	-54.1666816682029	0.6063915480823171
219	275.21116	-66.42195	20.633	5309187646464134400	17.211307525634766	17.82923126220703	16.463382720947266	1.3658485412597656	146.20557312449367	-54.13109767597794	0.3734217510401964
220	272.67683	128.19922	19.575	5309188230560470656	16.34052085876465	16.844493865966797	15.580690383911133	1.263803482055664	146.20309468035094	-54.07657980699724	0.3440324042944341
221	271.11392	58.39787	20.488	5309187852622625280	17.17641258239746	17.72221565246582	16.483055114746094	1.2391605377197266	146.20276813923533	-54.09614651688437	0.3836086318369541
222	265.33828	-43.652	18.272	5309187646469991552	15.122321128845217	15.377572059631348	14.10397720336914	1.273594856262207	146.20063784502656	-54.12473544028818	-1.033817562511258
223	262.23489	-176.88287	18.013	5309183179698129536	15.23858642578125	15.502737045288086	14.768957138061523	0.7337799072265625	146.1999730499393	-54.16209364582436	0.309428940421058
224	260.59184	-91.91975	15.997	5309187612110248320	13.497841835021973	13.77389144897461	13.050948143005373	0.7229433059692383	146.19865026495745	-54.13828790472388	0.980621114062706
225	255.61267	-31.68299	18.174	5309187646464136576	15.260016441345217	15.57790470123291	14.764593124389648	0.8133115768432617	146.19588729515428	-54.12143517120608	0.2540743674837661
227	254.29177	-39.24075	19.231	5309187646464135296	16.03275489807129	16.44643211364746	15.446282386779783	1.0001497268676758	146.19530116449562	-54.12355864602991	0.3099729264627005
228	248.96446	-247.85233	20.179	5309183072303775616	16.88863182067871	17.36664390563965	16.212982177734375	1.1536617279052734	146.19403495406493	-54.18203306215469	0.3506960213965258
229	250.09508	125.39471	16.771	5309188058781019520	14.251770973205566	14.451353073120115	13.916351318359377	0.5350017547607422	146.19225567975317	-54.077441746973925	0.4954856056284437
230	246.39168	-198.49189	20.465	5309183179698125824	17.27747344970703	17.806983947753906	16.592382431030273	1.2146015167236328	146.19249204662148	-54.16821208971159	0.3648666299032819
231	246.19688	-137.7954	16.054	5309183179698133888	13.570002555847168	13.772272109985352	13.221969604492188	0.5503025054931641	146.19202755150198	-54.15120194450479	0.3745369721652428
232	246.44426	114.31275	20.546	5309188058781016960	17.231388092041016	17.69493293762207	16.36469268798828	1.330240249633789	146.19059754547337	-54.08057028072304	0.4473370188417769
233	241.41949	-249.78391	19.501	5309183076618904064	15.989023208618164	16.45995330810547	15.363139152526855	1.0968141555786133	146.19040049777104	-54.182593963111	0.5404829367948109
234	241.59832	-74.35573	17.102	5309187612104391040	12.942421913146973	13.54022979736328	12.20444107055664	1.3357887268066406	146.18943401846653	-54.13344984782972	0.5232597876661835
235	237.99032	-233.68633	19.927	5309183145338382464	16.639272689819336	17.17295265197754	15.944035530090332	1.228917121887207	146.18863853702578	-54.17810316912367	0.3915883068186876
236	237.5098	-45.8731	17.962	5309187642149094784	14.957688331604004	15.366520881652832	14.35086441040039	1.0156564712524414	146.1872828885674	-54.12547490481511	0.3865660782175138
237	231.95984	-250.34486	19.472	5309183145338379392	16.27593994140625	16.75445556640625	15.576642036437988	1.1778135299682615	146.18585339855792	-54.18279818788615	0.4552887255885138
238	226.47238	159.77646	19.605	5309188058780883328	16.352313995361328	16.85742950439453	15.686909675598145	1.1705198287963867	146.18069535128984	-54.06788977180369	0.2239885669102535
239	219.81914	-183.36625	16.136	5309183145338386176	13.519495010375977	13.82728672027588	13.033774375915527	0.7935123443603516	146.17969747689764	-54.16408754815905	1.675036850952294
240	219.77155	-101.25001	20.578	5309186134635635328	17.139190673828125	17.691255569458008	16.436662673950195	1.2545928955078125	146.17909096601625	-54.14107727816353	0.2173655832432887
241	220.43759	78.49732	20.39	5309188024421270016	17.106037139892578	17.599992752075195	16.447969436645508	1.1520233154296875	146.17833200350688	-54.0906836102111	0.489215274243574
242	220.24952	65.50157	13.449	5309188024401978496	11.279123306274414	11.346745491027832	11.145580291748049	0.2011651992797851	146.17830803633518	-54.09433185512125	0.6346013224546427
243	216.95731	-223.71816	19.88	5309183141023265536	16.59085464477539	17.05431365966797	15.933361053466797	1.120952606201172	146.1784624597444	-54.17538533881444	0.1778804329337259
244	216.06239	-288.69707	19.703	5309183042259158016	16.357810974121094	16.828853607177734	15.719026565551758	1.1098270416259766	146.17844483230874	-54.19359491400973	0.4461377473033378
245	215.83924	-49.90817	20.253	5309187680823868288	16.924528121948242	17.47243309020996	16.214832305908203	1.2576007843017578	146.17687578167477	-54.12668717863584	0.4321061658450059
246	213.29732	-175.22075	18.88	5309186100276010752	15.795427322387695	16.17411231994629	15.231200218200684	0.9429121017456056	146.17642020708047	-54.16181767976992	0.3248558933320769
247	214.17373	186.21865	20.645	5309188505457483776	17.29244041442871	17.78177833557129	16.6124324798584	1.1693458557128906	146.17464502427066	-54.0605043946974	0.2321018107414778
248	209.25326	37.18534	18.404	5309187921342048000	15.045510292053224	15.479395866394045	14.3147611618042	1.1646347045898438	146.17317908617898	-54.10230627173925	0.38625520463741
249	205.82022	-278.24251	17.605	5309183042259158144	14.704354286193848	15.07471752166748	14.157827377319336	0.9168901443481444	146.1734582983042	-54.19070955503774	0.7811004669229109
250	203.52508	-293.1794	18.9	5309183007899417600	15.77896499633789	16.14452362060547	15.235445022583008	0.9090785980224608	146.172420966323	-54.19489516316125	0.2954466847425919
251	204.97516	-19.4728	19.817	5309187680823931520	16.7546443939209	16.75031852722168	15.473487854003906	1.2768306732177734	146.17149527606168	-54.11815944054664	0.4028578157937452
252	205.49012	124.77871	19.789	5309188024421139968	16.439292907714844	16.910364151000977	15.792787551879885	1.1175765991210938	146.1708613533376	-54.07776819666543	0.772334837225741
253	200.68375	-276.21949	19.914	5309183037946868352	16.464231491088867	16.88152503967285	15.475607872009276	1.4059171676635742	146.1709539533526	-54.19014819669268	0.2529580200612694
254	192.56263	-57.11232	19.147	5309187680823864960	16.05327033996582	16.51758575439453	15.42201805114746	1.0955677032470703	146.16575289709564	-54.12879333753924	0.4653784947454544
255	190.41372	-220.11784	16.984	5309185997196662656	13.807574272155762	14.191431999206545	13.26222801208496	0.929203987121582	146.1657569287364	-54.1744917243312	1.977247380498632
256	187.39953	-70.06576	19.111	5309186199040076544	15.905144691467283	16.377294540405273	15.261439323425291	1.1158552169799805	146.16335778928672	-54.13245164522958	0.4935758899772295
257	189.32269	149.28011	20.171	5309188123185566464	16.662670135498047	17.266515731811523	15.913663864135742	1.3528518676757812	146.16293420135756	-54.07095481524004	0.3117828037285952
258	183.1458	-150.37659	20.517	5309186100275885696	16.77613639831543	17.451988220214844	15.961939811706545	1.4900484085083008	146.16176795107344	-54.15493680606802	0.1099403133052277
259	179.82996	-295.20088	18.854	5309183007879968128	15.967220306396484	16.214887619018555	15.16791820526123	1.0469694137573242	146.16107421542011	-54.19555436322171	0.5138111506678834
260	181.76095	-75.89078	18.514	5309186203355110784	15.454227447509766	15.825032234191896	14.88605785369873	0.938974380493164	146.1606697852638	-54.13409051625161	0.2393466456874348
261	179.28252	-330.08434	19.774	5309183007899409664	16.483224868774414	16.9763240814209	15.819058418273926	1.1572656631469729	146.16096470400208	-54.20532411038334	0.3209646024727697
262	181.30004	-21.27816	18.993	5309187886982297856	15.843405723571776	16.29463005065918	15.20358657836914	1.091043472290039	146.1601155645691	-54.11878254610488	0.1867221446494399
263	181.45148	33.87372	18.791	5309187921322725504	15.58860969543457	16.001548767089844	14.972867965698242	1.0286808013916016	146.15986466540176	-54.1033285285838	0.256975118748141
264	176.76244	-111.45282	20.35	5309186203355104256	16.73093032836914	17.245765686035156	16.07181739807129	1.1739482879638672	146.15848932167927	-54.144077734691685	0.5469917802086631
265	172.45147	172.62857	20.723	5309188127500356736	17.30818748474121	17.820707321166992	16.654508590698242	1.16619873046875	146.15469391505064	-54.06450252098192	0.5116117468784045
266	164.81944	-195.31926	16.483	5309185997196662784	14.033575057983398	14.193367004394531	13.730446815490724	0.4629201889038086	146.15322619745663	-54.16762142814324	0.5004607367170688
267	162.0489	106.32812	19.117	5309187990061527936	15.992573738098145	16.433956146240234	15.36410140991211	1.069854736328125	146.1501195346741	-54.0830948387495	0.2604005095480835
268	156.23129	-225.94606	20.423	5309185997196658432	16.830921173095703	17.41872215270996	16.10135269165039	1.3173694610595703	146.14927710586912	-54.17624225546691	0.2418125013950212
269	153.82959	-307.30376	20.085	5309182629942287360	16.709552764892578	17.181154251098633	15.806800842285156	1.3743534088134766	146.14862825821467	-54.19903383607436	0.309210678854883
270	155.87857	183.19479	19.359	5309188849054995840	15.858747482299805	16.614999771118164	14.979832649230955	1.635167121887207	146.14668563674522	-54.06157607714032	0.0844180249691167
271	150.43476	-311.72831	20.056	5309182629942286336	16.768508911132812	17.26209831237793	16.05902671813965	1.2030715942382812	146.1469703817612	-54.2002795319089	0.3982345931663053
272	153.35838	218.51346	18.629	5309188883414603392	15.458608627319336	15.828585624694824	14.873822212219238	0.954763412475586	146.14526441503156	-54.05168860721432	0.2843694992818441
274	143.49098	-350.02557	19.87	5309182629942280320	14.705265045166016	15.564336776733398	13.79549789428711	1.768838882446289	146.14385334822978	-54.21104776171236	0.2262301325473006
275	145.20469	-60.15469	18.194	5309186409513537024	15.071038246154783	15.472225189208984	14.502001762390137	0.9702234268188475	146.14297587196822	-54.129799712154586	0.8133292359027509
276	143.96564	-185.54163	18.924	5309186065916138496	15.647595405578612	16.104434967041016	14.997397422790527	1.1070375442504885	146.14312663810827	-54.16495429580922	0.3199323846047811
277	146.24876	79.7764	17.341	5309187990061392896	12.427940368652344	13.25291919708252	11.535712242126465	1.717206954956055	146.14267882715154	-54.09058654586116	0.3820097556459481
278	144.30017	-101.19385	18.852	5309186168995364096	15.696126937866213	16.07094955444336	15.146236419677734	0.924713134765625	146.14280433972883	-54.141323537265	0.3931369552110833
279	143.3161	169.92334	20.415	5309188844740083712	17.01970100402832	17.508771896362305	16.374204635620117	1.1345672607421875	146.1407339024212	-54.06532519103721	0.5012413902741933
280	138.02971	4.65217	18.901	5309187886962953856	15.758018493652344	16.156352996826172	15.126307487487791	1.030045509338379	146.1391706072375	-54.1116728796785	0.4810088070397135
281	135.30045	-72.92539	20.537	5309186375153795968	16.794858932495117	17.460662841796875	15.940926551818848	1.5197362899780271	146.1383129137644	-54.13343430026361	0.2715511044088464
282	133.91927	-84.33615	20.491	5309186370838753280	17.093629837036133	17.66598892211914	16.382171630859375	1.2838172912597656	146.13770359475134	-54.13659811917589	0.3627470601674223
283	134.0031	-37.96819	20.136	5309186409513538944	14.605968475341797	15.520755767822266	13.662870407104492	1.8578853607177732	146.1374938542193	-54.12361556803887	0.257645898344362
284	129.47665	-221.56438	20.28	5309186031556394240	17.016788482666016	17.507612228393555	16.27011489868164	1.237497329711914	146.13637649817312	-54.17508906518646	0.2018022062033605
285	129.88036	-96.71658	19.271	5309186375153872128	15.862024307250977	16.365150451660156	15.066198348999023	1.2989521026611328	146.1358486187905	-54.140114605979925	-0.0156095120431235
286	128.48792	-23.99533	18.827	5309186409513541376	15.890140533447266	16.279338836669922	15.32694149017334	0.952397346496582	146.13476451104168	-54.11974056986426	0.5641011573971164
287	125.23212	-157.51666	19.844	5309186065916139648	16.304861068725586	16.901363372802734	15.555890083312988	1.345473289489746	146.1339537104314	-54.1571693044158	0.3112327118242395
288	125.1241	-85.26451	19.735	5309186375153794176	16.544490814208984	16.98133087158203	15.91196346282959	1.0693674087524414	146.1335178850411	-54.13692915847244	0.6666193479255034
289	116.86947	-311.23015	18.279	5309185584879782144	15.246990203857422	15.57899570465088	14.713077545166016	0.8659181594848633	146.1307967515473	-54.20025654816144	0.2859944223285412
290	120.09862	64.35571	19.147	5309187955701777664	15.596943855285645	16.11863899230957	14.896663665771484	1.221975326538086	146.1302066643384	-54.09500574341033	0.1987138206854709
291	120.4205	149.38751	19.321	5309188745975641600	15.805150032043455	16.39238929748535	15.05730152130127	1.335087776184082	146.12986567698022	-54.07116656082258	0.2449185512042666
292	117.52643	-92.17033	19.539	5309186375153792384	15.963513374328612	16.531658172607422	15.179779052734377	1.3518791198730469	146.12988196056983	-54.13887802136334	0.1869165621349557
293	112.8768	201.48546	19.192	5309188917774336512	15.854291915893556	16.294570922851562	15.17626667022705	1.1183042526245115	146.12593415116268	-54.05659655958585	0.4962641849629493
294	111.98065	189.89412	18.016	5309188917774335360	15.308828353881836	15.654281616210938	14.784637451171877	0.8696441650390625	146.1255720546894	-54.059843044639656	0.5401773171966204
295	108.93569	-73.83979	20.032	5309186375153793920	16.76336669921875	17.265117645263672	16.048093795776367	1.217023849487305	146.12564331461783	-54.13375606785967	0.3326217893789396
296	110.00334	87.0795	20.413	5309188711615895040	17.07501220703125	17.623409271240234	16.36899185180664	1.2544174194335938	146.12520890605023	-54.08865360764168	0.3049176043999468
297	104.30647	-359.38895	14.668	5309185550520035456	10.854676246643066	11.36554718017578	10.177570343017578	1.1879768371582031	146.12502178120133	-54.21381109708884	0.8368991812944374
298	107.52144	100.32931	20.543	5309188711615896960	17.234750747680664	17.747835159301758	16.520374298095703	1.227460861206055	146.12397754752962	-54.08495834497178	0.259727055133709
299	100.62809	-351.25039	19.874	5309185546207767296	16.460071563720703	16.9001407623291	15.767020225524902	1.1331205368041992	146.1232096169901	-54.21153763633863	0.6943117586464931
300	98.42451	106.34759	20.574	5309188711615896704	17.1295166015625	17.71584129333496	16.372220993041992	1.3436203002929688	146.11954957728864	-54.08332077025929	0.3170557530099627
301	97.77555	147.24404	19.969	5309188741660849280	16.71148109436035	17.1375732421875	16.045488357543945	1.092084884643555	146.11901275113934	-54.07184445809299	0.1682471386491904
303	95.63375	35.17737	19.17	5309186478238784128	16.221864700317383	16.425100326538086	15.298027992248535	1.1270723342895508	146.11863942826048	-54.10326985725651	1.6766512851399171
304	92.10288	-315.89276	20.538	5309185546208957696	17.186376571655273	17.73603057861328	16.48193359375	1.2540969848632812	146.11894507145098	-54.20167408102389	0.4972269207586791
305	89.4796	-301.20312	13.519	5309185619239518208	11.459633827209473	11.511982917785645	11.349180221557615	0.1628026962280273	146.1175598561407	-54.197555759912525	0.8237021164506897
306	89.00668	-317.29488	20.477	5309185550520039040	17.10747528076172	17.72016716003418	16.23077392578125	1.4893932342529297	146.11742915953377	-54.20204235464876	0.175993108032646
307	88.09066	-263.97821	18.435	5309185653599261312	15.467977523803713	15.876853942871094	14.884045600891112	0.9928083419799804	146.1166910040006	-54.18713080843776	0.4372543116400749
308	87.41552	-14.13761	18.91	5309186478233012736	15.801229476928713	16.169950485229492	15.249062538146973	0.9208879470825196	146.11494662850038	-54.11710699221653	0.3238356319429367
309	83.00154	-286.65534	16.769	5309185653599257984	14.056597709655762	14.346481323242188	13.590190887451172	0.7562904357910156	146.11435548636896	-54.19350202189307	0.3280185248374105
310	82.03811	-353.32698	15.613	5309185550520033536	13.140275955200195	13.372203826904297	12.759102821350098	0.6131010055541992	146.11426791009097	-54.21218287584405	0.9510853532868702
311	86.89457	214.82283	18.847	5309188917774335616	15.75538158416748	16.203344345092773	15.138579368591309	1.0647649765014648	146.11338575526375	-54.0529430912633	0.4220364858012099
312	83.51915	-152.19544	20.536	5309186237714827776	17.12043571472168	17.610504150390625	16.471050262451172	1.1394538879394531	146.11384822385898	-54.15581990815652	0.4183038897453542
313	82.16084	-54.05863	17.281	5309186443873269760	14.492379188537598	14.736915588378906	14.102166175842283	0.6347494125366211	146.11264986026748	-54.12831840117841	0.4157739177856673
314	79.39839	-92.07315	19.967	5309186340794049664	14.472915649414062	15.365172386169434	13.542902946472168	1.8222694396972656	146.11153196051248	-54.13897325914088	0.2923648632864757
315	78.30549	35.58346	20.858	5309187234147137024	17.48290252685547	18.033716201782227	16.78586196899414	1.247854232788086	146.11030412088397	-54.10316783362598	0.2192662109060126
316	75.77436	122.0568	14.778	5309188780335372288	12.704901695251465	12.887283325195312	12.376068115234377	0.5112152099609375	146.10857633436748	-54.07897425625473	0.2819777016172005
317	73.71625	17.1538	20.561	5309187234147134464	17.089298248291016	17.688987731933594	16.353469848632812	1.3355178833007812	146.1081769512988	-54.10836585750108	0.4222830763945729
318	72.13783	113.5986	19.694	5309188780335371264	16.490629196166992	16.889007568359375	15.898726463317873	0.990281105041504	146.10687094516973	-54.081344131341176	0.1937115150237587
319	71.40704	86.85094	19.806	5309188711616019456	16.495695114135742	17.034412384033203	15.799689292907717	1.2347230911254885	146.10668144483608	-54.08885171038236	0.3831356419296166
320	64.69867	-240.06217	16.796	5309185653599261568	14.18150806427002	14.467934608459473	13.701017379760742	0.7669172286987305	146.1052852934025	-54.18051413799936	0.3630280241395892
321	66.36322	-50.16276	19.617	5309186443873140608	16.058412551879883	16.528051376342773	15.436244010925291	1.0918073654174805	146.10503877389812	-54.127285810396906	0.6422615035886279
322	64.45132	-129.93795	17.607	5309186237714828672	14.799918174743652	15.071781158447266	14.357810020446776	0.7139711380004883	146.10455330770972	-54.14964183380161	0.3171193471380031
323	64.38151	-96.31391	18.397	5309186340794047232	15.144646644592283	15.564146995544434	14.545156478881836	1.0189905166625977	146.104331776664	-54.14022089376129	0.3125514922625507
324	63.42123	75.62254	18.005	5309187234147139200	14.916980743408203	15.300403594970703	14.340723037719728	0.9596805572509766	146.1029049641174	-54.09203273685366	0.3816343398414585
325	61.92564	-17.97685	20.667	5309187199787389184	17.110591888427734	17.666446685791016	16.389625549316406	1.2768211364746094	146.102684613341	-54.11826089394722	0.2452548810735594
326	59.62852	-274.83611	20.27	5309185614924401280	16.760112762451172	17.228246688842773	16.056243896484375	1.1720027923583984	146.10302491871974	-54.19026170841243	0.3936649158027182
327	61.71161	-25.32076	17.088	5309186443873143424	14.343029975891112	14.610297203063965	13.90914535522461	0.7011518478393555	146.10264774352376	-54.12033270474135	0.3413603476912595
328	61.25878	2.25543	19.056	5309187199787392384	15.846165657043455	16.315685272216797	15.201083183288574	1.1146020889282229	146.1022796994598	-54.112603125702186	0.289975549492306
330	57.83979	-270.6954	20.115	5309185614927245440	16.71072006225586	17.20796775817871	16.046443939208984	1.1615238189697266	146.10216334134975	-54.18911249054947	0.2085428044634074
331	59.19531	173.43632	20.404	5309188810380357376	17.031522750854492	17.575206756591797	16.280723571777344	1.2944831848144531	146.10030492215446	-54.06461557298883	0.2118667980282685
332	54.76974	-199.27013	19.186	5309185859757697024	15.96864414215088	16.369298934936523	15.384862899780272	0.98443603515625	146.10026438257785	-54.16911244768664	0.3732030041336471
333	53.11033	-361.37786	20.529	5309185516160290432	17.087909698486328	17.628835678100586	16.37908363342285	1.2497520446777344	146.10035698545707	-54.21452085966957	0.2503600439598793
334	52.95476	-325.2697	19.815	5309185516160295552	16.267698287963867	16.848562240600586	15.521138191223145	1.3274240493774414	146.10008003739307	-54.20440660248072	0.2219710558900018
335	50.06948	-327.2487	19.325	5309185516160294528	16.338546752929688	16.694229125976562	15.683241844177246	1.0109872817993164	146.09873716512274	-54.20498980707741	0.671763811532471
