id	x	y	SOURCE_ID	phot_g_mean_mag	phot_bp_mean_mag	phot_rp_mean_mag	bp_rp	ra	dec	parallax
2331	220.0313811	24.9642521	5309187715183617280	15.910744667053224	15.904831886291504	14.753774642944336	1.151057243347168	146.1784580155723	-54.105687345825366	0.4271628107155094
930	216.7822873	-235.1155897	5309183145338379648	13.010624885559082	13.280972480773926	12.567144393920898	0.7138280868530273	146.17848436657496	-54.17859406173073	0.302742240130596
2328	216.3092294	23.0079256	5309187715183616000	15.691092491149902	16.070159912109375	15.134385108947754	0.9357748031616212	146.17668059042035	-54.10624908669359	0.5488186249122005
2319	206.9538656	-32.8189716	5309187680823869312	13.971637725830078	14.325204849243164	13.449480056762695	0.8757247924804688	146.17252180483203	-54.12192984672727	0.5076633547813726
1522	202.2250371	-104.270174	5309186134635631616	15.006962776184082	15.433638572692873	14.415109634399414	1.018528938293457	146.17068036817005	-54.14197310814168	0.6789352944016428
2420	202.5393713	37.5111772	5309187921342046464	17.041736602783203	17.542123794555664	16.383346557617188	1.1587772369384766	146.16997316924903	-54.10223353858628	0.4456784947926169
1504	191.7229869	-151.1608133	5309186100275886336	16.610837936401367	17.074832916259766	15.795016288757324	1.2798166275024414	146.1659099035203	-54.155153089452256	0.450273633795376
2504	187.1511369	122.4316664	5309188093140614912	15.800629615783691	16.35318946838379	15.09381103515625	1.259378433227539	146.16206703859524	-54.07848680136825	0.3802334314935075
1551	183.9753819	-91.6832842	5309186203355107456	14.694588661193848	15.073251724243164	14.119518280029297	0.9537334442138672	146.16182398526644	-54.13851023736995	0.9646127303195796
1546	183.4603764	-118.2248004	5309186203355103872	16.818321228027344	17.36669158935547	16.126739501953125	1.2399520874023438	146.16173541600176	-54.14595112397338	0.3127037634358827
869	178.2013213	-285.0235737	5309183007899416192	16.02337074279785	16.432016372680664	15.43772792816162	0.994288444519043	146.16020374992954	-54.19272010417493	0.3789391726412466
1465	176.0004902	-192.8673745	5309185997196664832	14.695844650268556	15.053918838500977	14.156820297241213	0.8970985412597656	146.15859195719364	-54.16689834002086	0.5838649876864073
1458	174.9803781	-247.2237917	5309185997196658176	16.315597534179688	16.726272583007812	15.728793144226074	0.9974794387817384	146.15842589037297	-54.18213696518912	0.2319017741954916
1548	174.9238446	-103.7010578	5309186203355104640	14.763843536376951	15.713924407958984	13.805086135864258	1.9088382720947263	146.15754091832383	-54.14191057626212	0.3427788312010193
2530	176.792695	176.6408721	5309188127500492416	16.623201370239258	17.294822692871094	15.803529739379885	1.491292953491211	146.15676779176457	-54.06332963555583	0.1018244983670268
1501	172.5750114	-155.952707	5309186100275883520	14.346558570861816	15.097451210021973	13.49921417236328	1.5982370376586914	146.15672245826346	-54.15656396807167	0.3647754675068769
1537	170.4149138	-124.3022854	5309186168995364224	16.122140884399414	16.47487449645996	15.587556838989258	0.8873176574707031	146.15549415108873	-54.14770057976471	0.238056711333812
1452	168.5430949	-259.3427019	5309185962836917632	13.89609432220459	14.18421459197998	13.386835098266602	0.7973794937133789	146.1553978158517	-54.185556336655445	0.3470012769529765
2502	171.7062682	132.1189836	5309188093140614144	17.362598419189453	17.914348602294922	16.679357528686523	1.2349910736083984	146.15458950888618	-54.07582614096317	0.2730396263216507
2417	165.6062169	48.4857934	5309187921341914880	13.43647575378418	14.43177318572998	12.45174503326416	1.9800281524658203	146.1521546261334	-54.09928830961484	0.3056738357750291
2407	164.8955639	4.5517193	5309187886982298880	15.808164596557615	16.242916107177734	15.199625968933104	1.043290138244629	146.1520734605243	-54.111604675224456	0.4124915236473407
2404	163.371554	-21.2808969	5309187886982295936	15.270689010620115	15.584049224853516	14.785784721374512	0.7982645034790039	146.15149378010742	-54.118850400011766	0.3105478150263933
2453	162.6071347	83.6236844	5309187990061394560	13.324804306030272	13.582429885864258	12.898966789245604	0.6834630966186523	146.15050518381275	-54.08945033664801	0.3357105402178477
2441	161.2314842	98.7751533	5309187985746579200	16.336185455322266	16.83902931213379	15.62124729156494	1.2177820205688477	146.1497545710144	-54.08520847936853	0.1614763648310785
2458	157.190761	68.0028383	5309187990067276928	16.082746505737305	16.584293365478516	15.412236213684082	1.1720571517944336	146.14799451449397	-54.093847479070135	0.416020503989023
2505	157.4141448	154.0803386	5309188093140615168	17.004037857055664	17.499826431274414	16.33500099182129	1.164825439453125	146.14759432266757	-54.06972082415543	0.139840207249991
2408	155.2641036	23.8803088	5309187886982300416	16.406259536743164	17.01267433166504	15.634017944335938	1.3786563873291016	146.14732865716527	-54.106220899114085	0.2273232670000322
1482	152.7670163	-162.5836521	5309186061601059840	15.162840843200684	15.49355697631836	14.594463348388672	0.8990936279296875	146.14722754600203	-54.158491899427176	0.3102989283563356
2500	153.5449615	123.8814823	5309188093140612736	13.813966751098633	14.123746871948242	13.33727741241455	0.7864694595336914	146.14591350813447	-54.07819846147061	1.461215366589468
1489	149.8182996	-179.6993412	5309186065916139776	16.13471221923828	16.55841064453125	15.546321868896484	1.0120887756347656	146.14590907756693	-54.16329936753484	0.6183617883395447
2454	149.8551372	99.2651961	5309187990061395328	16.467266082763672	16.920076370239258	15.75815773010254	1.1619186401367188	146.14428540713388	-54.08511076563517	0.6906485456990136
1534	138.890121	-141.0045077	5309186168995358976	14.16733455657959	14.456809997558594	13.712371826171877	0.7444381713867188	146.1404215600122	-54.15249184625411	0.5657792722426921
794	135.0656275	-343.8112899	5309182625627137792	17.158674240112305	17.646276473999023	16.454748153686523	1.1915283203125	146.13976770747874	-54.209347945751006	0.4405341737177125
2450	138.1720824	72.4652934	5309187990061391360	16.989486694335938	17.59532356262207	16.203344345092773	1.3919792175292969	146.13882815740536	-54.09266272297126	0.2936066308757535
1662	137.3196627	-5.8160374	5309186409513545216	15.803701400756836	16.139829635620117	15.232256889343262	0.9075727462768556	146.13887545588284	-54.11460646765447	0.5247503931541448
1274	133.5146758	-300.7630977	5309185584879918208	16.59722137451172	17.159423828125	15.87483024597168	1.2845935821533203	146.13876827906907	-54.197287722526994	0.2793631240255015
1273	129.5928815	-290.2459324	5309185584879786240	12.311466217041016	12.567564964294434	11.899214744567873	0.6683502197265625	146.1368173660887	-54.19435348376102	0.7537100218258839
1637	127.6987303	-66.1210519	5309186375153795840	16.969371795654297	17.429147720336914	16.33500099182129	1.094146728515625	146.13459981575883	-54.13154197159822	0.591691067821483
1484	126.2612342	-197.4521289	5309186065916135296	12.713593482971191	12.998190879821776	12.270132064819336	0.7280588150024414	146.13467193671326	-54.16835658260501	1.8776399641210475
1626	125.3266907	-109.0052267	5309186370838752640	15.655381202697754	16.059322357177734	14.999979972839355	1.059342384338379	146.13370784932033	-54.143569760502736	0.2215694349234197
2433	124.4619279	31.9563483	5309187955701646464	12.553241729736328	12.709003448486328	12.27973175048828	0.4292716979980469	146.13247400012182	-54.10406377843495	0.451373120604045
2437	119.3021769	46.5220711	5309187955701647872	16.044403076171875	16.466310501098633	15.424586296081545	1.0417242050170898	146.12990946235558	-54.09999892330277	0.6630893919512346
1272	113.0826548	-279.0374417	5309185584879785728	15.993206024169922	16.344970703125	15.446514129638672	0.8984565734863281	146.1287984935724	-54.19126854556063	0.1995350639425578
2776	114.6799644	99.1681919	5309188745975636096	15.616658210754396	16.11507225036621	14.95830535888672	1.1567668914794922	146.12738443201616	-54.08525893395557	0.9584054149048952
1307	110.2748265	-259.606747	5309185653605145856	16.829261779785156	17.4143009185791	16.08863639831543	1.325664520263672	146.12733371039997	-54.18583204992399	0.311472547064511
2860	111.2460768	220.9481326	5309188917774337792	16.897903442382812	17.41478729248047	16.238651275634766	1.1761360168457031	146.12503510294394	-54.05113790439528	0.544351183402698
2816	103.6035565	174.0107054	5309188814695119232	15.723483085632324	16.143159866333008	15.136794090270996	1.0063657760620115	146.12163415299963	-54.0643195205956	0.5899031809178464
1479	91.723363	-215.5860047	5309186031562269440	16.357236862182617	16.58841896057129	15.203311920166016	1.3851070404052734	146.11814673054388	-54.17355667593585	0.2722801818944395
2854	93.8391883	215.3492149	5309188917755188608	16.743545532226562	17.22048568725586	16.0745906829834	1.145895004272461	146.11670979759546	-54.052766010553285	0.648298527594197
2761	90.9399842	65.7962967	5309188711615890944	12.392486572265623	12.692261695861816	11.926767349243164	0.7654943466186523	146.11616704712864	-54.09469280244524	1.4364297121180494
1680	90.0140194	-32.2985019	5309186443873146496	12.819293022155762	13.093981742858888	12.374661445617676	0.7193202972412109	146.11627968054222	-54.122190173128295	0.3706650340684472
2763	88.7235097	94.6054685	5309188711615893632	16.698577880859375	17.287593841552734	15.970983505249023	1.316610336303711	146.11493827747316	-54.08662553902739	0.3346296868330012
2859	85.1587187	225.1062555	5309188917774336640	16.497358322143555	16.89586639404297	15.917498588562012	0.978367805480957	146.11248694589946	-54.05006040609876	0.2794517982248952
1305	80.9843879	-228.0952096	5309185653599265664	16.808807373046875	17.22443962097168	15.612669944763184	1.611769676208496	146.11304662905255	-54.177098856946834	0.4196789314601111
2760	83.570588	64.6928481	5309188711615889792	15.355025291442873	15.675932884216309	14.852728843688965	0.8232040405273438	146.11263150046335	-54.09502679861114	0.2956569510963064
2813	81.6562523	135.8526234	5309188814695113216	14.735480308532717	15.2353515625	14.05734634399414	1.1780052185058594	146.11130929686567	-54.07508834876248	0.3522126929009078
1581	78.8973688	-127.2690393	5309186272074568448	13.686019897460938	13.955850601196287	13.252660751342772	0.7031898498535156	146.11147054937985	-54.1488460239105	0.7514658621038721
1682	77.0080318	-8.3560194	5309186443873149056	16.811304092407227	17.459686279296875	16.02174949645996	1.437936782836914	146.10988957891047	-54.115523064579264	0.0545641613363834
2762	73.6818036	105.5906849	5309188711615893376	15.01615047454834	15.32036018371582	14.544921875	0.7754383087158203	146.10764870997744	-54.083596838313255	0.6549483710877214
2945	73.787556	242.1166919	5309189123932767104	16.601343154907227	17.13300132751465	15.930963516235352	1.2020378112792969	146.10693221378716	-54.0453306038417	0.7161956680672954
1681	70.2549464	-9.1318624	5309186443873147904	14.977612495422363	15.34511947631836	14.440244674682615	0.9048748016357422	146.1066467191931	-54.11576300541952	0.892268582573485
1679	69.1445023	-28.0878873	5309186443873144576	14.316839218139648	14.594843864440918	13.864009857177734	0.7308340072631836	146.10621928320612	-54.121079744390144	0.3393898259865094
1618	61.5406867	-58.0189145	5309186340793923968	16.84025001525879	17.426570892333984	16.103086471557617	1.3234844207763672	146.10273001454146	-54.12949410856786	0.2060113845147522
1231	54.332086	-347.1308543	5309185511845159808	16.859914779663086	17.36152458190918	16.202661514282227	1.1588630676269531	146.10087742057914	-54.21055106146987	0.1642988023416679
1557	54.9302565	-178.9682532	5309186233399737728	14.234445571899414	14.429826736450195	13.795034408569336	0.6347923278808594	146.10022534341	-54.16341600066136	0.3054306362589514
2788	55.4476113	103.5752054	5309188780335368448	14.35949420928955	14.632401466369627	13.914054870605469	0.7183465957641602	146.09889874603354	-54.084222090565206	0.335523363134371
2051	53.4629584	-6.4560662	5309187195472514432	15.98803424835205	16.351728439331055	15.358638763427734	0.9930896759033204	146.09855732612894	-54.11506855497613	0.3269106320294525
1674	52.8942305	-43.8780043	5309186443873139840	15.327347755432127	15.728429794311523	14.733036994934082	0.9953927993774414	146.09849219926815	-54.125559173839264	0.3228094740020175
2796	54.5210288	142.5322214	5309188780335373056	16.194337844848633	16.741840362548828	15.405985832214355	1.3358545303344729	146.09823687043513	-54.07330614144392	0.0776368691133791
1617	48.5673871	-51.2952621	5309186340793922944	14.11573600769043	14.39488697052002	13.665451049804688	0.729435920715332	146.0964523304491	-54.12765232688069	0.3212211326802253
2789	49.488483	127.5477377	5309188780335369984	17.046220779418945	17.53626823425293	16.417993545532227	1.1182746887207031	146.0959025051922	-54.07752257407776	0.573689626511004
1616	43.7642234	-58.5547962	5309186340793920512	16.851594924926758	17.361478805541992	16.151214599609375	1.2102642059326172	146.09418226621705	-54.12970279907314	0.3564691232140662
2068	41.1069906	21.592894	5309187199787392640	14.878457069396973	15.24843978881836	14.32728385925293	0.9211559295654296	146.0924609857354	-54.10724740638907	0.3081649944753423
2902	41.5313412	219.9892836	5309189020853548160	14.803522109985352	15.078388214111328	14.319554328918455	0.7588338851928711	146.09156992959257	-54.051638776814194	0.2292344129244943
2065	38.9151703	8.504866	5309187199787390080	16.691757202148438	17.1693058013916	16.065183639526367	1.1041221618652344	146.09147948799986	-54.110922920617554	0.2040162309041522
2072	38.2382856	36.2585991	5309187199787394304	14.139479637145996	14.387953758239746	13.723381042480469	0.6645727157592773	146.0910009496425	-54.103146210027184	0.319389623512333
2060	35.6829755	-14.9209623	5309187199787385472	15.980216026306152	16.405078887939453	15.364217758178713	1.0408611297607422	146.09005452825903	-54.11749933681083	0.2908977627181413
2066	35.1892517	18.5109145	5309187199787390720	14.725963592529297	15.040968894958496	14.237268447875977	0.8037004470825195	146.0896329724539	-54.10813053197188	0.3190609522896113
2906	35.9921522	240.4636069	5309189020853549568	16.688901901245117	17.225482940673828	15.987276077270508	1.2382068634033203	146.08879802636844	-54.04591820991087	0.3690405225187632
1327	25.7600888	-299.892821	5309185722318725888	16.446746826171875	17.035869598388672	15.68667697906494	1.3491926193237305	146.0868470766941	-54.19740454115608	0.2181316156067923
2127	26.5636642	120.7747741	5309187302866617088	14.43722438812256	14.738414764404297	13.886051177978516	0.8523635864257812	146.08492620660476	-54.07949562260479	0.216979450868718
1605	24.4154746	-112.1432645	5309186306434302720	15.992328643798828	16.4289608001709	15.364548683166504	1.0644121170043943	146.0851688173356	-54.144785765458366	0.1552394071088861
2900	23.7132677	200.8051403	5309189020853544704	16.250959396362305	16.730249404907227	15.593976020812988	1.1362733840942385	146.0831199073864	-54.05707361906198	0.5442819057221566
2005	21.251235	-68.2790001	5309187096714065536	16.033872604370117	15.673178672790527	14.705793380737305	0.9673852920532228	146.08340630199055	-54.13250154799931	0.135817434644294
1439	18.0636623	-167.2495222	5309185928477173120	15.27946949005127	16.17650604248047	14.325839042663574	1.8506669998168943	146.082413404523	-54.160251693852366	3.380813415625917
1591	14.2347836	-114.5047601	5309186302122015104	17.345312118530273	17.74684715270996	16.389881134033203	1.3569660186767578	146.0802828178096	-54.14548051787606	0.3262730829346541
1328	11.0678566	-327.7849947	5309185722324615168	13.340981483459473	13.607983589172363	12.9161958694458	0.6917877197265625	146.0799203838274	-54.20526971684511	1.2465093886452512
1420	11.5888225	-162.3359346	5309185924165280000	13.197309494018556	14.392714500427246	12.125046730041504	2.267667770385742	146.0792698504386	-54.1588953457033	0.2147189843907067
2105	12.7425763	19.689356	5309187268506864128	12.92315673828125	13.171753883361816	12.506817817687988	0.6649360656738281	146.0788349482766	-54.10787281987984	0.3720628988600417
1374	9.2930624	-266.7299588	5309185825378439168	16.876901626586914	17.081634521484375	15.725481986999512	1.3561525344848633	146.07873263191644	-54.1881626916757	1.0119404414934758
1438	7.7516981	-164.0214531	5309185928477172096	15.039590835571287	15.550046920776367	14.340790748596191	1.2092561721801758	146.07743197824138	-54.15938008704672	0.9180287381557204
2228	8.1140634	124.4377023	5309187509025045888	13.680734634399414	13.909601211547852	13.242643356323242	0.6669578552246094	146.07604254447705	-54.07852834707849	0.3903860841869766
1974	3.0737631	-121.0960055	5309187062348418560	12.633489608764648	13.449517250061035	11.74564266204834	1.703874588012695	146.074947798412	-54.14736373705899	0.3554843986710098
1430	0.7784126	-183.2653253	5309185928477168128	17.198942184448242	17.749130249023438	16.497600555419922	1.2515296936035156	146.0741793881391	-54.16479615690988	0.2465793875685162
1998	0.4215288	-26.2961819	5309187096708164096	15.624258995056152	16.07293701171875	15.00141429901123	1.0715227127075195	146.0731595278715	-54.120801288272105	0.3358448329954424
2933	2.4400352	237.5237951	5309189089573023232	16.79180335998535	17.355331420898438	16.08415985107422	1.2711715698242188	146.0727072603891	-54.046850224864414	0.3268051830080815
2922	0.7708072	219.566223	5309189055213282944	15.012019157409668	15.401158332824709	14.4481782913208	0.9529800415039062	146.072002534178	-54.05188876907734	0.469682285259345
1432	-2.9982154	-175.3525812	5309185928477168640	16.83198356628418	17.277667999267578	16.11000633239746	1.1676616668701172	146.0723185181445	-54.16259038469955	0.0487031603307873
2110	-3.0442841	59.2753335	5309187268506868352	13.762226104736328	14.00125789642334	13.35683536529541	0.6444225311279297	146.07103218119818	-54.09682795537631	0.279965091539799
1786	-7.8776147	-115.4601464	5309186684397202304	13.656620025634766	13.910396575927734	13.233988761901855	0.6764078140258789	146.06964743883307	-54.14581898711225	0.3433449750994682
1785	-12.6732595	-125.4848966	5309186684391295232	17.01030921936035	17.55031967163086	16.296199798583984	1.254119873046875	146.06739349695948	-54.14864397803045	0.3065578639670952
2041	-15.6574679	-20.6557146	5309187165427639936	16.58050537109375	17.19813346862793	15.842537879943848	1.355595588684082	146.0653967577441	-54.11927139153072	0.2776748920467787
2103	-22.3547911	47.449025	5309187268506863616	13.825230598449709	14.06341552734375	13.427300453186035	0.6361150741577148	146.06181371627451	-54.10020376345145	0.3450991806435796
2271	-23.3503122	166.2514008	5309187577744524160	14.332463264465332	14.641048431396484	13.855660438537598	0.7853879928588867	146.06070434925826	-54.06690837437951	0.7815504793535214
2011	-27.3332802	-51.4345486	5309187126753016832	16.71944236755371	17.229951858520508	16.051307678222656	1.1786441802978516	146.05994523816688	-54.12793498753774	0.2963291837645917
2025	-32.6798353	-71.2011158	5309187131068022400	15.751020431518556	16.12423324584961	15.194326400756836	0.9299068450927734	146.0574781553642	-54.13349200931407	0.3857184107494524
1773	-38.0938612	-192.1385293	5309186650031668096	15.55417251586914	15.937305450439451	15.000750541687012	0.9365549087524414	146.055512115829	-54.16740587871939	0.7041435457968468
1315	-39.416774	-319.0742436	5309185687958977408	16.566204071044922	16.94978141784668	16.000629425048828	0.9491519927978516	146.05554588365547	-54.20298816721763	0.1296597092450812
2021	-52.3166707	-46.4001985	5309187131067896576	16.422563552856445	17.021909713745117	15.664201736450195	1.357707977294922	146.04790193926522	-54.12660170730141	0.1739348685234928
2208	-53.8893225	83.3750218	5309187474665294592	13.782265663146973	14.175348281860352	13.185123443603516	0.990224838256836	146.04646846894337	-54.09023242912893	0.1600115647623335
2270	-54.070682	188.3626605	5309187577744523136	16.723705291748047	17.16489601135254	16.09733772277832	1.0675582885742188	146.045834511707	-54.06080646878036	0.2587540495158326
2160	-55.6449209	71.4555374	5309187371586077824	16.658985137939453	17.18124008178711	15.98076343536377	1.2004766464233398	146.04568686314173	-54.0935786989424	0.3479665922048192
2154	-58.6496948	38.3601848	5309187371586072192	16.402070999145508	16.848560333251953	15.798810005187988	1.0497503280639648	146.04441483199935	-54.1028641014715	0.6419429168569833
2268	-59.6738395	179.4035775	5309187577744521856	14.650561332702637	14.923810958862305	14.21596622467041	0.7078447341918945	146.04319022043092	-54.06333480282452	0.5247680273114071
1772	-62.8725478	-139.0913384	5309186650031552256	13.340764999389648	13.60183334350586	12.917654991149902	0.684178352355957	146.04330633087056	-54.15261421470957	0.6443319100522427
1769	-65.2162629	-169.2598371	5309186650031549568	16.07805061340332	16.736474990844727	15.278624534606934	1.457850456237793	146.04233498022322	-54.16107720549435	0.2304568665060846
2156	-69.0065627	53.8483689	5309187371586073472	16.85525131225586	17.344758987426758	16.2276611328125	1.1170978546142578	146.03935618050252	-54.09855472680656	0.586595853501364
375	-68.8552796	235.5499415	5309199328776263040	12.418245315551758	13.22764015197754	11.540497779846191	1.6871423721313477	146.03849137575887	-54.04762589097263	0.4763919831204953
1718	-75.2734779	-258.5913571	5309186512592701056	16.80062484741211	17.429733276367188	16.026134490966797	1.4035987854003906	146.03795488446306	-54.186146302705886	0.2744778919504016
1726	-76.2694936	-194.9797695	5309186546952332544	14.769888877868652	15.148296356201172	14.194222450256348	0.9540739059448242	146.03714679706871	-54.1683199175049	0.183379797728025
2182	-75.3132187	72.6461391	5309187435993764736	13.58487319946289	13.8663911819458	13.122655868530272	0.7437353134155273	146.03622812730387	-54.09330520419454	0.3558564908900463
1803	-77.7565141	-106.5731448	5309186718751029888	16.406686782836914	16.94719696044922	15.709266662597656	1.2379302978515625	146.03597543320214	-54.14354530997709	0.4243696360348314
1908	-81.7270791	-33.8946869	5309186954954322688	16.88593101501465	17.38030242919922	16.200292587280273	1.180009841918945	146.03369182767705	-54.12318660202907	0.3972345051770609
2246	-83.7439218	144.1219277	5309187543384777344	10.630306243896484	11.274337768554688	9.86396598815918	1.4103717803955078	146.03181082424	-54.073297108093485	1.0807370718340257
2181	-84.8057845	64.7282893	5309187435990762240	16.9041805267334	17.3649845123291	16.26764678955078	1.0973377227783203	146.03170649710947	-54.09555326166624	0.3229484680135744
2189	-85.6729999	73.711675	5309187440305551104	13.036691665649414	13.810417175292969	12.173001289367676	1.637415885925293	146.0312437838825	-54.0930379634039	0.3430775425844201
2190	-87.5195464	90.6135933	5309187440305552896	16.95555305480957	17.448322296142578	16.270883560180664	1.177438735961914	146.03027008736464	-54.08830616609284	0.4619061018557073
1792	-90.1556199	-99.8609892	5309186714436120704	16.847455978393555	17.419517517089844	16.13521385192871	1.2843036651611328	146.02997492626193	-54.141701545900624	0.3452528349184752
343	-88.9716284	184.9354293	5309199290102942848	16.910133361816406	17.47974967956543	16.154966354370117	1.3247833251953125	146.02909174278048	-54.061873434486	0.4133349850672826
1922	-92.1873383	-32.0727523	5309186959269203584	16.135114669799805	16.718284606933594	15.404468536376951	1.3138160705566406	146.02865172839586	-54.12270755226091	1.102503452254168
1758	-93.7652229	-169.6470101	5309186615671809792	13.904669761657717	14.23773956298828	13.396790504455566	0.8409490585327148	146.02859390514158	-54.16127249268756	1.3018451372060964
1717	-97.532017	-264.4671332	5309186512592698368	14.936020851135254	15.275002479553224	14.429767608642578	0.8452348709106445	146.0272633912626	-54.18786059458689	0.7046670265962789
1749	-96.6161918	-152.6230692	5309186611356869760	17.239368438720703	17.79685401916504	16.50312042236328	1.2937335968017578	146.02713482007513	-54.156509493581645	0.4003139055880633
361	-93.8534069	189.0422353	5309199294416519808	15.36882495880127	15.701488494873049	14.856607437133787	0.8448810577392578	146.02672649906083	-54.06073704360356	0.3358226367551175
352	-97.8463103	136.6024657	5309199294416515584	16.413408279418945	16.888479232788086	15.771306991577148	1.1171722412109375	146.02507459217574	-54.07544718175338	0.6237453840373998
3146	-102.4431075	-323.7464635	5308810445257922816	16.01418113708496	16.389997482299805	15.465858459472656	0.9241390228271484	146.02519891995962	-54.20449050516395	0.5028199939649116
1757	-104.4257756	-190.6960568	5309186615671807488	15.39864444732666	15.643200874328612	14.936594009399414	0.7066068649291992	146.02356868932378	-54.16720425403649	0.1814392772440769
341	-103.2801724	187.2898711	5309199290100553984	15.282475471496582	15.714871406555176	14.675674438476562	1.0391969680786133	146.02220839975644	-54.06125644845197	0.8200181622161536
299	-116.2662927	135.9768867	5309199191337299328	17.093238830566406	17.68014907836914	16.359949111938477	1.320199966430664	146.01622889942684	-54.07567742339518	0.0717053824716071
1748	-119.9973125	-160.0095121	5309186611356866560	16.29315757751465	16.7530460357666	15.670113563537598	1.082932472229004	146.01591774912688	-54.1586495784621	0.3083272450537238
1740	-121.1784986	-225.6439304	5309186581312065408	17.38557243347168	17.861209869384766	16.747894287109375	1.1133155822753906	146.0156781848416	-54.17704952921585	0.4648594474601978
1744	-122.1318023	-194.0850205	5309186581312067200	14.828832626342772	15.2540864944458	14.228995323181152	1.0250911712646484	146.01506096758183	-54.16820680973096	0.4597016396027701
1712	-122.8431493	-255.426992	5309186512592587008	15.177734375	15.512398719787598	14.663640022277832	0.8487586975097656	146.0150257653939	-54.18540225011156	0.450926004490299
355	-119.2354576	184.4848408	5309199294416517632	16.89484977722168	17.427356719970703	16.204322814941406	1.2230339050292969	146.01456022357502	-54.06209007148632	0.2911677681550387
1715	-123.5891357	-249.5032527	5309186512592697344	13.65546417236328	14.81338119506836	12.59439754486084	2.2189836502075195	146.0146367759074	-54.18374410898706	0.1747334688379851
388	-124.0114156	225.0072269	5309199363135996928	16.804182052612305	17.37482452392578	16.078542709350586	1.296281814575195	146.0120649543693	-54.05074628106327	0.3510605998128326
1906	-127.3744765	-53.910547	5309186924909461376	16.300100326538086	16.755531311035156	15.661931991577148	1.0935993194580078	146.01183760465412	-54.12893321010336	0.4159252245174206
1956	-130.3187725	6.3226204	5309187027988680448	15.280733108520508	15.625547409057615	14.757296562194824	0.868250846862793	146.01012190366276	-54.11205929228674	0.3122176829994061
1896	-131.4510769	-99.1261818	5309186924888713344	11.831525802612305	12.09901237487793	11.399023056030272	0.6999893188476562	146.01010149166856	-54.14161856261403	1.8440129731638115
