 104     24.37509   -112.10600 19.208
 105     23.68668    200.77019 19.72
 106     21.28177    -68.07752 18.338
 107     18.06377   -167.29313 20.434
 108     14.19046   -114.51669 20.637
 109     11.01188   -327.78068 15.835
 110     11.57216   -162.32448 20.002
 111     12.70482     19.69146 15.567
 112      9.22596   -266.83243 20.218
 113      7.67253   -163.94423 18.641
 114      8.10976    124.41580 16.259
 115      3.03616   -121.06804 17.468
 116      0.75872   -183.20405 20.579
 117      0.37976    -26.28000 18.831
 118      2.40941    237.49209 20.196
 119      0.80304    219.52808 17.914
 120     -3.01398   -175.32007 20.221
 121     -3.08205     59.25597 16.391
 122     -7.90697   -115.45222 16.362
 123    -12.71355   -125.42456 20.43
 124    -15.69739    -20.66483 20.218
 125    -22.37477     47.44632 16.459
 126    -23.36433    166.24621 16.986
 127    -27.29601    -51.44650 19.987
 128    -32.71292    -71.17559 18.895
 129    -38.14468   -192.06494 18.559
 130    -39.43873   -319.07348 19.718
 131    -52.29453    -46.37717 19.946
 132    -53.88128     83.36629 16.429
 133    -54.10932    188.34226 19.96
 134    -55.65035     71.41363 19.922
 135    -58.67744     38.36447 19.659
 136    -59.68358    179.37613 17.32
 137    -62.88733   -139.04529 15.894
 138    -65.21422   -169.21431 19.906
 139    -69.02701     53.80405 20.334
 140    -68.85742    235.53225 17.8
 141    -75.24423   -258.49916 20.441
 142    -76.28788   -194.95960 17.484
 143    -75.30593     72.62902 16.394
 144    -77.76702   -106.54430 19.699
 145    -81.70781    -33.89838 20.257
 146    -83.76965    144.12055 15.367
 147    -84.80174     64.66792 20.324
 148    -85.65133     73.66744 17.677
 149    -87.49803     90.65838 20.463
 150    -90.12778    -99.81925 20.227
 151    -88.94767    184.86959 20.392
 152    -92.29957    -31.99655 20.331
 153    -93.92169   -169.66165 16.506
 154    -97.56928   -264.41613 17.659
 155    -96.60970   -152.45535 20.546
 156    -93.85190    189.00660 18.398
 157    -97.85304    136.55198 19.438
 158   -102.45745   -323.78356 18.781
 159   -104.44575   -190.69268 18.076
 160   -103.31620    187.30835 18.383
 161   -116.20658    135.89084 20.581
 162   -120.00245   -159.99636 19.417
