# gaia
5309198637268491264.000000	145.964265	0.051119	-54.120910	0.048014	0.410224	0.055381	7.407361	0.974580	1.451647	nan	-60.912572	0.000000	0.000000	27.000000	17.176855	17.757650	16.451422	1.306229	1.245845	2536.325855	0.000000	277.595402	-0.746879	22.000000
5309198637268491264.000000	145.961334	0.135866	-54.118161	0.133289	0.301370	0.156062	1.931094	1.012471	nan	1.357407	-60.911715	0.149598	0.107523	25.000000	18.718620	19.399931	17.708019	1.691912	1.454916	613.053742	0.000000	277.592309	-0.745905	23.000000
5309198637269293056.000000	145.969388	0.105347	-54.123460	0.101634	0.064582	0.118874	0.543280	1.011678	1.277570	nan	-60.912410	0.223438	0.371532	25.000000	18.305960	19.624041	17.151304	2.472736	1.434592	896.526240	0.000000	277.599341	-0.746866	24.000000
5309198641559467008.000000	145.968624	0.144659	-54.135831	0.141269	0.371319	0.162565	2.284128	1.057633	1.422664	nan	-60.921804	0.545813	1.354693	25.000000	18.808443	19.543171	18.034340	1.508831	1.227344	564.377001	0.000000	277.607040	-0.756560	25.000000
5309198641581465600.000000	145.956957	0.063367	-54.126869	0.060162	0.181028	0.068920	2.626635	0.931019	1.285051	nan	-60.919855	0.000000	0.000000	27.000000	17.507954	18.860506	16.374453	2.486053	1.404336	1869.671454	0.000000	277.596020	-0.754191	26.000000
5309198641581467648.000000	145.959876	0.048535	-54.123352	0.044933	0.268920	0.053552	5.021650	0.978802	1.437203	nan	-60.916111	0.000000	0.000000	26.000000	17.029821	17.642008	16.251675	1.390333	1.274590	2904.144366	0.000000	277.595034	-0.750407	27.000000
5309198641586148352.000000	145.969349	0.494012	-54.124455	0.458080	-0.323723	0.540142	-0.599330	6.863726	nan	1.488437	-60.913157	6.069651	612.850037	26.000000	17.757004	18.083515	16.672106	1.411409	1.680195	1486.431707	0.000000	277.599971	-0.747637	28.000000
5309198671627829248.000000	145.929954	0.119270	-54.127345	0.116238	0.090627	0.133956	0.676542	0.977581	1.308657	nan	-60.930936	0.000000	0.000000	24.000000	18.495396	19.834312	17.384703	2.449610	1.382118	752.988270	0.000000	277.584304	-0.764839	29.000000
5309198671628226560.000000	145.938575	0.139496	-54.132490	0.134192	0.782892	0.157157	4.981598	1.055353	1.339539	nan	-60.931291	0.360497	0.599060	25.000000	18.729710	19.775375	17.744019	2.031357	1.320312	606.824460	0.000000	277.591487	-0.765464	30.000000
5309198671628228608.000000	145.923958	0.092523	-54.125664	0.089680	0.122205	0.104600	1.168308	0.945622	1.433219	nan	-60.932084	0.000000	0.000000	24.000000	18.067171	18.727194	17.306211	1.420982	1.243266	1117.065065	0.000000	277.580541	-0.765847	31.000000
5309198671628228608.000000	145.947640	0.065441	-54.123504	0.062890	0.346829	0.071410	4.856875	1.023278	1.433455	nan	-60.921085	0.000000	0.000000	26.000000	17.542982	18.174063	16.744658	1.429405	1.283639	1810.314497	0.000000	277.589682	-0.755182	32.000000
5309198671628230656.000000	145.938772	0.071785	-54.118801	0.068035	0.151022	0.078623	1.920834	1.014448	1.288782	nan	-60.921152	0.000000	0.000000	27.000000	17.690649	19.015415	16.589428	2.425987	1.374718	1580.110383	0.000000	277.582675	-0.754987	33.000000
5309198671628230656.000000	145.929092	0.185137	-54.118207	0.177240	0.408396	0.203485	2.007004	1.194994	nan	1.341437	-60.924562	1.266113	5.333167	27.000000	18.929138	19.757235	17.683916	2.073318	1.663502	505.000257	0.000000	277.577977	-0.758225	34.000000
5309198671628230656.000000	145.935751	0.091650	-54.117192	0.085380	0.200971	0.102052	1.969308	0.999816	1.357678	nan	-60.921170	0.000000	0.000000	24.000000	18.024647	18.918364	17.031914	1.886450	1.368687	1161.684336	0.000000	277.580283	-0.754916	35.000000
5309198671629030400.000000	145.946357	0.092228	-54.127223	0.093157	0.053260	0.102343	0.520409	1.107620	nan	1.389466	-60.924328	0.404409	2.013153	26.000000	17.966654	18.643982	16.891884	1.752098	1.521345	1225.420343	0.000000	277.591529	-0.758498	36.000000
5309198675919177728.000000	145.931658	0.108366	-54.129093	0.105533	0.203612	0.119869	1.698624	1.007390	nan	1.437255	-60.931544	0.000000	0.000000	25.000000	18.369287	19.042870	17.482212	1.560658	1.342863	845.729683	0.000000	277.586199	-0.765518	37.000000
5309198675919181824.000000	145.931246	0.105452	-54.127070	0.101613	0.200900	0.117191	1.714292	0.976257	nan	1.414344	-60.930220	0.000000	0.000000	24.000000	18.297600	18.594448	17.223358	1.371090	1.683896	903.455193	0.000000	277.584700	-0.764138	38.000000
5309198675919202304.000000	145.939108	0.065242	-54.121170	0.058810	0.292127	0.068754	4.248871	1.181329	nan	1.474519	-60.922759	0.381136	4.479991	26.000000	17.189264	17.470547	16.215889	1.254658	1.591421	2507.501684	0.000000	277.584365	-0.756659	39.000000
5309198675919205376.000000	145.940518	0.106831	-54.121258	0.102489	-0.012098	0.119949	-0.100859	1.082747	nan	1.360179	-60.922265	0.417976	1.565432	23.000000	18.253626	18.848223	17.326368	1.521854	1.408217	940.797293	0.000000	277.585051	-0.756189	40.000000
5309198675941199872.000000	145.936713	0.088628	-54.133991	0.089137	0.454848	0.101895	4.463874	1.000650	1.428164	nan	-60.933133	0.000000	0.000000	26.000000	18.123314	18.748903	17.288040	1.460863	1.316091	1060.770594	0.000000	277.591634	-0.767313	41.000000
5309198675941200896.000000	145.932570	0.034873	-54.128884	0.032361	0.172065	0.037803	4.551671	0.976914	1.446900	nan	-60.931027	0.000000	0.000000	27.000000	16.454411	17.037609	15.657788	1.379821	1.300547	4933.811630	0.000000	277.586469	-0.765011	42.000000
5309198675941201920.000000	145.937241	0.035398	-54.124085	0.031469	0.169055	0.038331	4.410406	1.003476	1.280419	nan	-60.925644	0.000000	0.000000	26.000000	16.383871	17.754866	15.244862	2.510004	1.406904	5264.997943	0.000000	277.585429	-0.759586	43.000000
5309198675941201920.000000	145.933098	0.074870	-54.120863	0.069079	0.165743	0.079881	2.074868	1.072899	1.457862	nan	-60.924923	0.315062	1.877717	27.000000	17.645840	18.210054	16.937370	1.272684	1.239656	1646.685034	0.000000	277.581489	-0.758716	44.000000
5309198675941202944.000000	145.947976	0.019630	-54.127584	0.018266	0.433386	0.022057	19.648020	0.992812	1.499028	nan	-60.923950	0.000000	0.000000	27.000000	15.207834	15.659724	14.569545	1.090179	1.236067	15552.966148	0.000000	277.592485	-0.758155	45.000000
5309198675941203968.000000	145.948703	0.122205	-54.123708	0.120427	0.504704	0.140918	3.581548	0.953193	1.420505	nan	-60.920812	0.000000	0.000000	25.000000	18.580324	19.241730	17.776424	1.465305	1.276989	696.333420	0.000000	277.590289	-0.754933	46.000000
5309198675941267456.000000	145.948047	0.036496	-54.126594	0.034535	0.422336	0.040838	10.341836	0.957412	1.498194	nan	-60.923194	0.000000	0.000000	27.000000	16.555927	16.986906	15.918123	1.068783	1.245029	4493.410373	0.000000	277.591872	-0.757375	47.000000
5309198705987968000.000000	145.947990	0.086404	-54.122173	0.086024	0.498310	0.094818	5.255431	1.039374	1.460543	nan	-60.919967	0.108183	0.141701	26.000000	17.965216	18.513851	17.231636	1.282215	1.264800	1227.045986	0.000000	277.588973	-0.754038	48.000000
5309198705987971072.000000	145.954679	0.064062	-54.114523	0.060300	0.926774	0.070228	13.196559	0.927123	1.394038	nan	-60.911686	0.000000	0.000000	27.000000	17.598410	18.412352	16.752502	1.659849	1.260117	1720.216608	0.000000	277.586979	-0.745676	49.000000
5309198705987971072.000000	145.954756	0.071847	-54.116398	0.066745	0.434138	0.077961	5.568651	1.014871	1.456131	nan	-60.913033	0.144067	0.361570	26.000000	17.729185	18.307892	17.039349	1.268543	1.220181	1525.010042	0.000000	277.588233	-0.747071	50.000000
5309198705987971072.000000	145.957372	0.078147	-54.112929	0.073232	0.145450	0.086234	1.686690	1.036675	1.359256	nan	-60.909444	0.000000	0.000000	26.000000	17.885624	18.811443	16.905651	1.905792	1.347140	1320.373642	0.000000	277.587144	-0.743438	51.000000
5309198705987972096.000000	145.953627	0.094510	-54.107065	0.091829	0.429199	0.105785	4.057286	1.231864	nan	1.468916	-60.906621	0.565666	3.959194	27.000000	17.949335	18.683399	17.022324	1.661076	1.357435	1245.124324	0.000000	277.581664	-0.740409	52.000000
5309198705987972096.000000	145.951390	0.107088	-54.106892	0.105013	0.181868	0.124511	1.460661	0.999171	1.368190	nan	-60.907384	0.000000	0.000000	25.000000	18.405712	19.316299	17.497427	1.818872	1.285184	817.827813	0.000000	277.580554	-0.741130	53.000000
5309198705987976192.000000	145.945165	0.091711	-54.101692	0.088437	0.291040	0.106675	2.728291	0.974379	1.393592	nan	-60.906033	0.000000	0.000000	24.000000	18.099718	18.899483	17.251780	1.647703	1.266338	1084.076361	0.000000	277.574400	-0.739550	54.000000
5309198705988768768.000000	145.940235	0.031838	-54.107201	0.029873	0.163882	0.035956	4.557795	1.112933	1.311227	nan	-60.912044	0.161319	2.484711	24.000000	16.048046	17.210159	14.940638	2.269522	1.415950	7173.457179	0.000000	277.575785	-0.745616	55.000000
5309198705988768768.000000	145.941066	0.015478	-54.108223	0.014453	0.630602	0.017512	36.009735	1.180275	1.545689	nan	-60.912464	0.092512	3.658438	24.000000	14.326569	14.661860	13.790375	0.871485	1.222288	35020.246596	0.000000	277.576820	-0.746075	56.000000
5309198705988768768.000000	145.941442	0.010081	-54.109461	0.009280	0.620731	0.011365	54.619495	1.076947	1.547107	nan	-60.913225	0.032946	0.954604	24.000000	13.106757	13.443851	12.584662	0.859189	1.212505	107706.975099	0.000000	277.577792	-0.746873	57.000000
5309198705988769792.000000	145.953808	0.156498	-54.113557	0.151372	0.244693	0.178979	1.367160	1.138949	nan	1.380289	-60.911322	0.745405	2.258116	26.000000	18.880831	20.008015	17.877125	2.130890	1.317748	527.975948	0.000000	277.585964	-0.745273	58.000000
5309198710278956032.000000	145.952313	0.041787	-54.120161	0.038506	0.250999	0.046417	5.407423	1.046139	1.493937	nan	-60.916771	0.071691	0.256625	25.000000	16.724195	17.171490	16.014238	1.157251	1.289801	3848.299887	0.000000	277.589591	-0.750862	59.000000
5309198710278969344.000000	145.952884	0.116437	-54.114377	0.114294	0.401533	0.134592	2.983342	1.030931	1.398328	nan	-60.912292	0.000000	0.000000	25.000000	18.578142	19.401167	17.750435	1.650732	1.242010	697.734404	0.000000	277.586086	-0.746249	60.000000
5309198710278972416.000000	145.940914	0.157268	-54.106000	0.148212	-0.006346	0.178336	-0.035586	0.938380	nan	1.388197	-60.910891	0.000000	0.000000	25.000000	18.957123	19.789001	18.183313	1.605688	1.195559	492.150070	0.000000	277.575307	-0.744444	61.000000
5309198710278972416.000000	145.942201	0.154427	-54.106248	0.149632	0.217230	0.177095	1.226625	1.097997	nan	1.356870	-60.910561	0.693261	1.996925	23.000000	18.825460	19.673254	17.959641	1.713614	1.266578	555.600557	0.000000	277.576041	-0.744142	62.000000
5309198710278982656.000000	145.953335	0.116830	-54.107912	0.117715	0.274364	0.136582	2.008783	0.973884	1.400599	nan	-60.907360	0.000000	0.000000	25.000000	18.537653	19.312082	17.724472	1.587610	1.245576	724.245683	0.000000	277.582084	-0.741163	63.000000
5309198710300944384.000000	145.945762	0.011120	-54.116991	0.010467	0.287738	0.012577	22.878569	0.982694	1.573854	nan	-60.917044	0.000000	0.000000	27.000000	13.716898	13.997285	13.256843	0.740442	1.203197	61402.733303	0.000000	277.584612	-0.750949	64.000000
5309198710300944384.000000	145.944607	0.020758	-54.112833	0.019997	0.515988	0.024028	21.474335	1.040463	1.515345	nan	-60.914446	0.056895	0.648652	25.000000	15.242454	15.655466	14.651999	1.003467	1.220845	15064.863931	0.000000	277.581394	-0.748229	65.000000
5309198710300944384.000000	145.943444	0.022102	-54.110305	0.021837	1.547688	0.025899	59.759712	1.903062	1.580296	nan	-60.913050	0.267224	98.195091	25.000000	11.752809	12.026456	11.317416	0.709040	1.192244	374820.554742	0.000000	277.579233	-0.746751	66.000000
5309198710300945408.000000	145.951939	0.016696	-54.111165	0.015273	0.652211	0.018522	35.212692	1.016187	1.544829	nan	-60.910306	0.000000	0.000000	26.000000	14.906942	15.258092	14.382356	0.875736	1.207231	20519.639364	0.000000	277.583576	-0.744167	67.000000
5309198710300946432.000000	145.946284	0.021634	-54.103949	0.020472	0.390444	0.024265	16.090971	1.005236	1.461295	nan	-60.907249	0.000000	0.000000	27.000000	15.531361	16.090271	14.819758	1.270513	1.244102	11545.226657	0.000000	277.576366	-0.740839	68.000000
5309198710301005824.000000	145.952035	0.021437	-54.119440	0.019706	0.241851	0.023549	10.270106	0.999827	1.469462	nan	-60.916351	0.000000	0.000000	25.000000	15.351864	15.874496	14.639749	1.234748	1.259212	13620.750876	0.000000	277.588998	-0.750420	69.000000
5309198740344600576.000000	145.982823	0.049028	-54.114370	0.046461	0.219863	0.053463	4.112434	1.009879	1.418099	nan	-60.900389	0.115776	0.479030	27.000000	17.103987	17.810658	16.288279	1.522379	1.270537	2712.388382	0.000000	277.599421	-0.734840	70.000000
5309198740344601600.000000	145.987062	0.154280	-54.113780	0.142624	0.100005	0.170199	0.587577	1.048454	nan	1.439453	-60.898271	0.508658	0.979001	27.000000	18.914425	19.738840	18.014570	1.724270	1.303562	511.890303	0.000000	277.600927	-0.732777	71.000000
5309198740344606720.000000	145.980595	0.075198	-54.112074	0.070766	0.399845	0.081011	4.935682	1.046779	1.448071	nan	-60.899587	0.299693	1.423388	27.000000	17.777315	18.388578	17.065851	1.322727	1.223597	1458.882565	0.000000	277.596936	-0.733943	72.000000
5309198740347705344.000000	145.979162	0.031596	-54.120553	0.029117	0.390460	0.034677	11.259999	1.067371	1.467692	nan	-60.906389	0.091900	0.723674	27.000000	16.250216	16.790314	15.541425	1.248889	1.249581	5954.710279	0.000000	277.601807	-0.740934	73.000000
5309198740347708416.000000	145.967589	0.153079	-54.113457	0.152654	1.178206	0.179137	6.577105	0.931799	nan	1.250598	-60.905772	0.000000	0.000000	22.000000	18.827076	20.152750	17.645256	2.507494	1.463979	554.774639	0.000000	277.592039	-0.739948	74.000000
5309198740347711488.000000	145.971738	0.139747	-54.104301	0.140550	0.238419	0.155989	1.528434	0.949740	1.408925	nan	-60.897392	0.000000	0.000000	26.000000	18.831732	19.577911	18.075966	1.501945	1.209094	552.400268	0.000000	277.587938	-0.731408	75.000000
5309198740355147776.000000	145.974854	0.077156	-54.105594	0.074244	0.271613	0.083176	3.265527	1.000041	nan	1.417616	-60.897105	0.000000	0.000000	27.000000	17.902758	18.447025	17.010132	1.436893	1.397074	1299.700643	0.000000	277.590168	-0.731204	76.000000
5309198744638723072.000000	145.981374	0.068728	-54.122353	0.065560	0.055455	0.075484	0.734655	1.055256	nan	1.433295	-60.906833	0.279780	1.553087	27.000000	17.604296	18.194681	16.706587	1.488094	1.383298	1710.916145	0.000000	277.603962	-0.741461	77.000000
5309198744638726144.000000	145.964358	0.138301	-54.111529	0.137637	0.359825	0.160833	2.237264	0.920458	1.396119	nan	-60.905639	0.000000	0.000000	24.000000	18.792101	19.561192	17.963781	1.597410	1.259829	572.935883	0.000000	277.589347	-0.739713	78.000000
5309198744638727168.000000	145.969179	0.158050	-54.113411	0.151057	0.067395	0.177167	0.380405	1.062737	nan	1.430419	-60.905106	0.547949	1.189480	24.000000	18.881323	19.813055	17.951805	1.861250	1.298326	527.737204	0.000000	277.592718	-0.739307	79.000000
5309198744638730240.000000	145.981516	0.128346	-54.119080	0.120724	0.207183	0.141437	1.464839	0.994955	1.414463	nan	-60.904371	0.000000	0.000000	25.000000	18.656830	19.398937	17.849762	1.549175	1.251319	648.954965	0.000000	277.601899	-0.738918	80.000000
5309198744638748672.000000	145.972844	0.115077	-54.105797	0.117356	0.180339	0.127453	1.414950	1.060843	nan	1.337020	-60.898052	0.450010	1.347512	26.000000	18.461588	19.204493	17.492813	1.711679	1.393210	776.804452	0.000000	277.589403	-0.732123	81.000000
5309198744638750720.000000	145.974197	0.381934	-54.106092	0.392546	0.154669	0.426397	0.362734	9.545292	nan	1.426122	-60.897731	5.054551	1076.661499	27.000000	16.720751	17.027046	15.789165	1.237882	1.539719	3860.527683	0.000000	277.590198	-0.731832	82.000000
5309198744660684800.000000	145.972795	0.058140	-54.117771	0.055480	0.111489	0.063742	1.749059	0.996186	nan	1.453912	-60.906874	0.000000	0.000000	27.000000	17.374928	17.837612	16.398737	1.438875	1.507981	2113.372073	0.000000	277.597162	-0.741244	83.000000
5309198744660684800.000000	145.979702	0.041568	-54.121632	0.037652	0.191073	0.045123	4.234489	1.090752	1.431496	nan	-60.906967	0.160794	1.370986	27.000000	16.702957	17.338781	15.904849	1.433932	1.281695	3924.316310	0.000000	277.602749	-0.741548	84.000000
5309198744660684800.000000	145.981675	0.057183	-54.121006	0.054193	0.353568	0.061994	5.703258	0.975388	1.464145	nan	-60.905723	0.000000	0.000000	27.000000	17.412361	17.957693	16.714746	1.242947	1.239180	2041.749404	0.000000	277.603221	-0.740322	85.000000
5309198744660685824.000000	145.974374	0.018671	-54.114023	0.017197	0.637773	0.020837	30.607386	1.616423	1.551624	nan	-60.903492	0.189861	19.887245	26.000000	13.999202	14.329778	13.493055	0.836722	1.205778	47344.137101	0.000000	277.595431	-0.737794	86.000000
5309198744660687872.000000	145.974273	0.034215	-54.106668	0.032645	0.412711	0.036868	11.194296	1.082683	1.433343	nan	-60.898125	0.152646	1.830900	27.000000	16.309319	16.911562	15.424260	1.487302	1.367578	5639.227913	0.000000	277.590607	-0.732241	87.000000
5309198744665367552.000000	145.978523	0.111924	-54.108978	0.115138	0.594225	0.120341	4.937848	0.988085	nan	1.371690	-60.898134	0.000000	0.000000	24.000000	18.374969	19.135599	17.577538	1.558062	1.237303	841.315001	0.000000	277.594001	-0.732378	88.000000
5309198774704382976.000000	145.983904	0.309785	-54.095890	0.282745	-0.215893	0.328335	-0.657540	4.399292	1.357364	nan	-60.886372	3.737624	268.129852	27.000000	17.629452	18.437710	16.572248	1.865461	1.459015	1671.729301	0.000000	277.587896	-0.720379	89.000000
5309198778998508544.000000	145.993120	0.150900	-54.106527	0.140980	0.244722	0.163616	1.495710	1.017301	nan	1.388975	-60.890532	0.000000	0.000000	26.000000	18.934641	19.717022	18.123608	1.593414	1.241225	502.447105	0.000000	277.598916	-0.724956	90.000000
5309198778998515712.000000	145.983463	0.118688	-54.096814	0.118627	0.546523	0.134342	4.068143	1.031467	1.412136	nan	-60.887227	0.000000	0.000000	25.000000	18.552902	19.240686	17.811876	1.428810	1.217863	714.144324	0.000000	277.588301	-0.721249	91.000000
5309198778998518784.000000	145.993480	0.130467	-54.100630	0.125535	0.388556	0.142752	2.721896	0.953365	1.352811	nan	-60.886053	0.000000	0.000000	26.000000	18.691885	19.698627	17.793636	1.904991	1.249673	628.336684	0.000000	277.595246	-0.720335	92.000000
5309198778998529024.000000	145.996985	0.135919	-54.097353	0.125136	0.421991	0.139744	3.019744	1.050638	1.437350	nan	-60.882250	0.309341	0.561248	26.000000	18.605814	19.244190	17.821768	1.422422	1.269451	680.175834	0.000000	277.594680	-0.716508	93.000000
5309198779020427264.000000	145.986828	0.024772	-54.107929	0.023769	0.125278	0.026907	4.655923	1.006113	1.268317	nan	-60.894063	0.000000	0.000000	26.000000	15.759872	17.248539	14.585698	2.662841	1.425392	9354.005094	0.000000	277.597022	-0.728418	94.000000
5309198779020427264.000000	145.991104	0.023623	-54.108430	0.022603	0.123590	0.025787	4.792727	1.005114	1.259045	nan	-60.892732	0.000000	0.000000	27.000000	15.723412	17.286818	14.516576	2.770242	1.451055	9673.468603	0.000000	277.599254	-0.727170	95.000000
5309198779020429312.000000	145.985204	0.010479	-54.102389	0.010177	1.256953	0.011609	108.273476	1.013527	1.596033	nan	-60.890635	0.079761	7.026719	27.000000	12.848888	13.095345	12.450021	0.645324	1.185744	136581.333668	0.000000	277.592699	-0.724825	96.000000
5309198779020429312.000000	145.981450	0.038263	-54.100111	0.035925	0.208739	0.041457	5.035067	1.140817	1.526356	nan	-60.890451	0.213388	3.219164	27.000000	16.465353	16.835585	15.894686	0.940899	1.227674	4884.336210	0.000000	277.589545	-0.724522	97.000000
5309198779020429312.000000	145.984069	0.192956	-54.101380	0.183004	0.644506	0.209387	3.078059	1.228363	nan	1.349470	-60.890344	1.343199	6.622383	26.000000	18.853409	18.713076	17.424728	1.288347	2.394503	541.481092	0.000000	277.591537	-0.724490	98.000000
5309198779020431360.000000	146.000295	0.022500	-54.099616	0.020913	0.159333	0.024197	6.584914	1.008989	1.465475	nan	-60.882599	0.000000	0.000000	27.000000	15.594957	16.133408	14.866962	1.266445	1.264681	10888.390669	0.000000	277.597626	-0.716969	99.000000
5309198779025106944.000000	145.992630	0.021396	-54.109227	0.020100	0.236155	0.023137	10.206682	1.051975	nan	1.342758	-60.892711	0.193702	12.556170	27.000000	14.784816	15.750338	13.815331	1.935006	1.326059	22962.568631	0.000000	277.600451	-0.727195	100.000000
5309198809067189248.000000	145.967065	0.121813	-54.104200	0.120409	0.121707	0.132563	0.918100	1.257505	nan	1.402118	-60.899175	0.800911	5.188873	26.000000	18.295555	18.973680	17.344790	1.628891	1.398805	905.158342	0.000000	277.585790	-0.733111	101.000000
5309198809067189248.000000	145.956461	0.128363	-54.103264	0.131660	0.268637	0.144775	1.855544	0.975216	1.332218	nan	-60.902700	0.000000	0.000000	26.000000	18.667881	19.782425	17.681902	2.100523	1.303574	642.383096	0.000000	277.580456	-0.736440	102.000000
5309198809067190272.000000	145.964762	0.075084	-54.099559	0.072847	0.117047	0.080228	1.458937	0.945855	1.396438	nan	-60.896677	0.000000	0.000000	26.000000	17.807810	18.586510	16.952829	1.633680	1.279121	1418.478031	0.000000	277.581747	-0.730461	103.000000
5309198809067192320.000000	145.956951	0.116245	-54.097002	0.113555	0.345844	0.129517	2.670254	1.020010	1.309029	nan	-60.897901	0.000000	0.000000	25.000000	18.457916	19.687315	17.440485	2.246830	1.308173	779.435835	0.000000	277.576604	-0.731494	104.000000
5309198813358239744.000000	145.957306	0.145293	-54.090461	0.143283	0.430812	0.159605	2.699246	0.984043	nan	1.381336	-60.892950	0.000000	0.000000	26.000000	18.846909	19.487240	18.016943	1.470297	1.306164	544.732389	0.000000	277.572511	-0.726388	105.000000
