source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,ruwe,nu_eff_used_in_astrometry,pseudocolour,ecl_lat,astrometric_excess_noise,astrometric_excess_noise_sig,visibility_periods_used,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_bp_rp_excess_factor,phot_g_mean_flux,duplicated_source,l,b
5309188123185566464,146.16293420135756,0.03768680617213249,-54.070954815240036,0.03744092583656311,0.31178280372859524,0.042010579258203506,7.421530723571777,0.9323545098304749,1.4494576454162598,,-60.79688719038843,0.0,0.0,26,16.662670135498047,17.266515731811523,15.913663864135742,1.3528518676757812,1.2549453973770142,4072.66540959425,False,277.6516543256119,-0.6332777826813404
5309188123185570688,146.16866088009968,0.0512067973613739,-54.07295870776518,0.05119638890028,0.16327781091111002,0.05604013055562973,2.9135870933532715,1.0396190881729126,1.4296714067459106,,-60.79608610481743,0.0,0.0,27,17.203994750976562,17.86762046813965,16.39228630065918,1.4753341674804688,1.2825545072555542,2473.710559647226,False,277.6555126468999,-0.6326282090372827
5309188123185570816,146.16999410057434,0.09650963544845581,-54.075016605782864,0.09394191205501556,0.18661559451197646,0.10553302615880966,1.7683145999908447,1.0037485361099243,,1.4028511047363281,-60.79707048395849,0.0,0.0,27,18.2298583984375,18.83687973022461,17.32865333557129,1.5082263946533203,1.3799998760223389,961.620141370494,False,277.65744158249174,-0.6336895888875198
5309188123185570944,146.1659578919381,0.14247453212738037,-54.072713993436935,0.14256975054740906,0.31794143184924156,0.16040542721748352,1.9821114540100098,1.0640590190887451,,1.3428819179534912,-60.796980102340406,0.3522299826145172,0.5241679549217224,27,18.82390022277832,19.60919761657715,17.93891716003418,1.6702804565429688,1.3028987646102905,556.3989203575605,False,277.65414566087605,-0.6334689490993453
5309188123185574400,146.1640137519614,0.0823674201965332,-54.06769153626781,0.07812575250864029,0.5663493909536803,0.08854810893535614,6.395951271057129,1.0253102779388428,1.4456595182418823,,-60.794056979378865,0.0,0.0,26,17.940649032592773,18.532976150512695,17.189411163330078,1.3435649871826172,1.2611083984375,1255.1255015367772,False,277.6500232288345,-0.6303812085100082
5309188123185587072,146.1744639996144,0.12044721096754074,-54.062577098808056,0.12047065049409866,0.10005767616120716,0.13700969517230988,0.7302963137626648,1.0554546117782593,1.3576632738113403,,-60.786140745677166,0.2820933759212494,0.4559482932090759,27,18.584806442260742,19.591983795166016,17.617156982421875,1.9748268127441406,1.313106656074524,693.4643860599916,False,277.65138388758066,-0.6225123715403621
5309188123185587456,146.1537703860089,0.08584917336702347,-54.066033610513664,0.08191176503896713,0.29956129512825946,0.09190353751182556,3.259518623352051,0.9883754253387451,,1.4338274002075195,-60.79690730193361,0.0,0.0,26,18.021690368652344,18.532289505004883,17.032426834106445,1.4998626708984375,1.500067114830017,1164.851598235468,False,277.6443693108338,-0.6330119185795201
5309188123185587584,146.15753174506116,0.08760382235050201,-54.064858897341864,0.08412496745586395,0.4830490309938123,0.09741447865962982,4.958698749542236,1.0085527896881104,1.422377109527588,,-60.79454821145832,0.0,0.0,26,18.095090866088867,18.783662796020508,17.315820693969727,1.4678421020507812,1.2474478483200073,1088.7045826484061,False,277.6452900362545,-0.6306870729160843
5309188123185591424,146.16918903164316,0.12054208666086197,-54.060971652371926,0.11479564011096954,0.5262165866248223,0.13493531942367554,3.8997693061828613,1.0056476593017578,1.4244056940078735,,-60.78705529277689,0.0,0.0,27,18.588220596313477,19.261381149291992,17.816743850708008,1.4446372985839844,1.2467749118804932,691.2871709575599,False,277.64798496584314,-0.6232940575274505
5309188123185602304,146.15946711170244,0.0995919406414032,-54.05795488128961,0.09941552579402924,0.0654178205530113,0.11341927945613861,0.5767786502838135,1.0054693222045898,1.40269935131073,,-60.78869816880905,0.0,0.0,27,18.34591293334961,19.12919807434082,17.49239730834961,1.636800765991211,1.2763819694519043,864.1354704745361,False,277.64168306700316,-0.6246914875854573
5309188123189415552,146.17005843607055,0.08124472945928574,-54.071223673007324,0.07991014420986176,0.25259503653715093,0.09004110097885132,2.805330276489258,1.0631306171417236,1.4602769613265991,,-60.794254136880554,0.3264007568359375,1.4122880697250366,26,17.93594741821289,18.500232696533203,17.202611923217773,1.2976207733154297,1.2583537101745605,1260.572082191497,False,277.6550137571374,-0.6307751171089621
5309188123189415680,146.17015801659707,0.09741542488336563,-54.06975290222533,0.0957159623503685,0.10328170506714887,0.11023353040218353,0.9369354844093323,0.9896306395530701,1.3113675117492676,,-60.79313234119196,0.0,0.0,26,18.263153076171875,19.47490882873535,17.12904930114746,2.3458595275878906,1.4338918924331665,932.578425270069,False,277.654105702457,-0.629616619144545
